Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,negative,neutral,positive
2021-01-04,13.077455520629885,13.113499641418455,13.65250015258789,12.962499618530272,13.104249954223633,560640000,,13.077455520629885,13.077455520629885,NVDA,Nvidia Corporation,0.9220561981201172,0.0022884528152644634,0.07565537095069885
2021-01-05,13.367904663085938,13.404749870300291,13.443499565124512,13.086999893188477,13.099749565124512,322760000,0.0222099124709593,13.150067806243896,13.103859988125889,NVDA,Nvidia Corporation,0.5272411108016968,0.033769506961107254,0.43898940086364746
2021-01-06,12.579824447631836,12.614500045776367,13.244999885559082,12.586000442504885,13.22249984741211,580424000,-0.058953159475344,13.00750696659088,13.05622039353552,NVDA,Nvidia Corporation,0.6247442364692688,0.37519919872283936,5.659810994984582e-05
2021-01-07,13.307318687438965,13.343999862670898,13.377750396728516,12.886500358581545,12.967499732971191,461480000,0.057830237841203,13.082459896802902,13.079047511163104,NVDA,Nvidia Corporation,0.9978027939796448,0.0012869584606960416,0.0009101838804781437
2021-01-08,13.24025535583496,13.27674961090088,13.42099952697754,13.041999816894531,13.362500190734863,292528000,-0.0050395825920444,13.121908761560915,13.093702769769637,NVDA,Nvidia Corporation,0.9299026727676392,0.02236837148666382,0.0477290078997612
2021-01-11,13.584054946899414,13.621500015258787,13.961000442504885,13.362500190734863,13.418749809265137,518344000,0.0259662356823762,13.23744530789554,13.138280240417798,NVDA,Nvidia Corporation,0.7759873270988464,0.050277527421712875,0.17373515665531158
2021-01-12,13.44768238067627,13.484749794006348,13.75450038909912,13.345000267028809,13.7524995803833,291476000,-0.0100391647969793,13.290004576090723,13.166407707714022,NVDA,Nvidia Corporation,0.7468928098678589,0.24855223298072815,0.004554961808025837
2021-01-13,13.494552612304688,13.531749725341797,13.625,13.385000228881836,13.489999771118164,210028000,0.0034853761638338,13.341141585144214,13.19623906267681,NVDA,Nvidia Corporation,0.802666187286377,0.19235795736312866,0.004975815769284964
2021-01-14,13.163965225219728,13.200249671936035,13.599749565124512,13.180500030517578,13.574999809265137,283120000,-0.0244978397270853,13.296847495163092,13.193305077453438,NVDA,Nvidia Corporation,0.9998615384101868,1.2472219168557785e-05,0.0001259911514353007
2021-01-15,12.824153900146484,12.85949993133545,13.325249671936035,12.84850025177002,13.227999687194824,277780000,-0.0258137513476734,13.17867409640894,13.159745879516445,NVDA,Nvidia Corporation,0.5986119508743286,0.3958772122859955,0.005510860588401556
2021-01-19,12.989447593688965,13.025250434875488,13.093999862670898,12.843999862670898,13.016249656677246,226188000,0.0128892474957424,13.131367470728948,13.144264217168493,NVDA,Nvidia Corporation,0.0,1.0,0.0
2021-01-20,13.329010009765623,13.365750312805176,13.430500030517578,13.056750297546388,13.111749649047852,258572000,0.0261414054468058,13.180778105488116,13.161059289222775,NVDA,Nvidia Corporation,0.7704254388809204,0.007014696951955557,0.2225598394870758
2021-01-21,13.829383850097656,13.86750030517578,13.999250411987305,13.253000259399414,13.418499946594238,337780000,0.0375402104106328,13.3429295416405,13.22181606748413,NVDA,Nvidia Corporation,0.9912130832672119,0.000323961692629382,0.00846291333436966
2021-01-22,13.674809455871582,13.712499618530272,13.841750144958496,13.627249717712402,13.739999771118164,246820000,-0.0111772437515343,13.425899520198271,13.262997284610265,NVDA,Nvidia Corporation,0.9998669624328613,2.2613989131059498e-05,0.00011041114339604974
2021-01-25,13.615717887878418,13.653249740600586,13.828499794006348,13.236499786376951,13.781749725341797,251112000,-0.0043211986378203,13.473354112118308,13.295062793998277,NVDA,Nvidia Corporation,0.6297027468681335,0.36489710211753845,0.005400120746344328
2021-01-26,13.398319244384766,13.435250282287598,13.644749641418455,13.387499809265137,13.580499649047852,163980000,-0.0159667411798531,13.454595395184922,13.30444974403341,NVDA,Nvidia Corporation,0.3997841775417328,0.6000863313674927,0.00012949937081430107
2021-01-27,12.882242202758787,12.917750358581545,13.232749938964844,12.793749809265137,13.229999542236328,371272000,-0.038518043361466,13.311507097078389,13.26606724028117,NVDA,Nvidia Corporation,0.00015874512610025704,0.999839186668396,1.990810005736421e-06
2021-01-28,13.015127182006836,13.050999641418455,13.339750289916992,12.96049976348877,12.99625015258789,228316000,0.0103153610339346,13.2374121183105,13.243254507710777,NVDA,Nvidia Corporation,0.8017754554748535,0.19821207225322723,1.2422812687873375e-05
2021-01-29,12.954045295715332,12.989749908447266,13.334750175476074,12.911499977111816,13.074999809265137,271552000,-0.0046931455557306,13.166570412661708,13.216962761165735,NVDA,Nvidia Corporation,0.5002592206001282,0.49960774183273315,0.0001329957158304751
2021-02-01,13.20061492919922,13.237000465393066,13.270750045776367,12.902750015258787,13.053250312805176,217204000,0.0190341802776805,13.175081541796086,13.215476594623324,NVDA,Nvidia Corporation,0.5668244957923889,0.43311747908592224,5.8011482906294987e-05
2021-02-02,13.519485473632812,13.556750297546388,13.571999549865724,13.285499572753906,13.39875030517578,220440000,0.024155734118739,13.261182524755268,13.24311376544237,NVDA,Nvidia Corporation,0.9976188540458679,2.9534752684412524e-05,0.0023516863584518433
