Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,negative,neutral,positive
2021-01-04,159.3314971923828,159.3314971923828,163.60000610351562,157.2010040283203,163.5,88228000,,159.3314971923828,159.3314971923828,AMZN,Amazon,0.6709786653518677,0.32874178886413574,0.0002794703468680382
2021-01-05,160.92550659179688,160.92550659179688,161.16900634765625,158.2530059814453,158.30050659179688,53110000,0.0100043583817541,159.72999954223633,159.4764071377841,AMZN,Amazon,0.5230708718299866,0.47454139590263367,0.002387731336057186
2021-01-06,156.91900634765625,156.91900634765625,159.87550354003906,156.55799865722656,157.32400512695312,87896000,-0.0248966141477093,159.0272512435913,159.24391615686335,AMZN,Amazon,0.9995859265327454,0.00032140480470843613,9.27449218579568e-05
2021-01-07,158.10800170898438,158.10800170898438,160.427001953125,157.75,157.85000610351562,70290000,0.0075771277744003,158.79743885993958,159.14065120705615,AMZN,Amazon,0.49999332427978516,0.49999943375587463,7.288122105819639e-06
2021-01-08,159.13499450683594,159.13499450683594,159.53199768066406,157.11000061035156,159.0,70754000,0.0064955143746732,158.8818277716637,159.1401369615816,AMZN,Amazon,2.5398134312126786e-05,0.9999737739562988,7.881668580012047e-07
2021-01-11,155.7104949951172,155.7104949951172,157.81900024414062,155.5,157.40049743652344,73668000,-0.0215194622800055,158.08899457752705,158.82835132826665,AMZN,Amazon,0.8680793642997742,0.004636012017726898,0.12728461623191833
2021-01-12,156.04150390625,156.04150390625,157.10699462890625,154.3000030517578,156.0,70292000,0.002125797051401,157.57712190970778,158.57500156262876,AMZN,Amazon,0.8005928993225098,0.0019956009928137064,0.19741155207157135
2021-01-13,158.29449462890625,158.29449462890625,159.49749755859375,156.10400390625,156.4219970703125,66424000,0.0144384068741727,157.7564650895074,158.54950093229036,AMZN,Amazon,0.45306044816970825,0.00010881789785344154,0.5468307733535767
2021-01-14,156.37350463867188,156.37350463867188,158.89999389648438,156.0294952392578,158.37600708007812,61418000,-0.0121355451731773,157.41072497679852,158.35168308741592,AMZN,Amazon,0.5947056412696838,0.16970066726207733,0.2355937957763672
2021-01-15,155.21249389648438,155.21249389648438,157.12750244140625,154.7584991455078,156.1510009765625,84880000,-0.0074246001256428,156.86116720671998,158.0663022518767,AMZN,Amazon,0.018416723236441612,0.00629434222355485,0.975288987159729
2021-01-19,156.03799438476562,156.03799438476562,157.25,154.8000030517578,155.35000610351562,66102000,0.0053185182942283,156.6553740012314,157.88191062759387,AMZN,Amazon,0.0012714782496914268,0.0012242220109328628,0.9975042939186096
2021-01-20,163.16900634765625,163.16900634765625,163.99000549316406,158.75,159.09950256347656,106196000,0.0457004846223967,158.2837820878376,158.36255569305408,AMZN,Amazon,0.9953047633171082,0.002838131273165345,0.0018571127438917756
2021-01-21,165.34950256347656,165.34950256347656,167.42750549316406,164.47850036621094,164.64999389648438,98722000,0.0133634215506248,160.05021220674735,158.9977326812743,AMZN,Amazon,0.9946445226669312,0.0003028743085451424,0.005052583292126656
2021-01-22,164.6114959716797,164.6114959716797,166.0955047607422,164.1580047607422,165.2154998779297,56438000,-0.0044633130451272,161.19053314798043,159.50807479858386,AMZN,Amazon,0.7541784048080444,0.24579818546772003,2.336133547942154e-05
2021-01-25,164.6999969482422,164.6999969482422,168.1945037841797,162.15750122070312,166.4250030517578,74996000,0.0005376354551673,162.06789909804587,159.98006772128008,AMZN,Amazon,0.925238847732544,0.07194817811250687,0.0028130013961344957
2021-01-26,166.30650329589844,166.30650329589844,166.89999389648438,164.14349365234375,164.8179931640625,59104000,0.0097541370821099,163.127550147509,160.55519822806357,AMZN,Amazon,0.8990104794502258,0.10089828819036484,9.118211164604872e-05
2021-01-27,161.62899780273438,161.62899780273438,167.3260040283203,160.35400390625,167.07449340820312,93204000,-0.0281258122831292,162.75291206131533,160.65281637121544,AMZN,Amazon,0.9998241662979126,7.610566535731778e-05,9.97661700239405e-05
2021-01-28,161.88099670410156,161.88099670410156,165.08399963378906,161.4344940185547,161.7519989013672,62984000,0.0015591193708615,162.5349332220119,160.76446912875053,AMZN,Amazon,0.0053772651590406895,0.7448110580444336,0.24981167912483215
2021-01-29,160.30999755859375,160.30999755859375,161.84950256347656,159.2274932861328,161.5,85872000,-0.0097046545146951,161.97869930615735,160.72315353146354,AMZN,Amazon,0.9605664014816284,0.001693367026746273,0.037740156054496765
2021-02-01,167.1439971923828,167.1439971923828,167.51300048828125,161.75149536132812,162.1179962158203,83204000,0.0426299029247456,163.27002377771373,161.3068665915471,AMZN,Amazon,0.40075692534446716,0.3297542929649353,0.26948878169059753
2021-02-02,169.0,169.0,171.38699340820312,168.05650329589844,169.0,141972000,0.011104214562255,164.7025178332853,162.0062423559519,AMZN,Amazon,5.312133453116985e-07,0.999997615814209,1.8663337186808349e-06
2021-02-03,165.62649536132812,165.62649536132812,171.6999969482422,165.43099975585938,171.25050354003906,141776000,-0.0199615659093009,164.933512215296,162.33535626553154,AMZN,Amazon,6.046244607205153e-07,0.9999971389770508,2.2693902792525478e-06
2021-02-04,166.5500030517578,166.5500030517578,167.35000610351562,163.8874969482422,166.5,73414000,0.0055758451473297,165.33763492441145,162.7185059733703,AMZN,Amazon,0.967029333114624,0.011818692088127136,0.021152013912796974
2021-02-05,167.6074981689453,167.6074981689453,168.85000610351562,165.135498046875,165.9499969482422,72416000,0.0063494151774878,165.90510073554492,163.16295980933165,AMZN,Amazon,0.7778179049491882,0.2010304480791092,0.021151669323444366
2021-02-08,166.14700317382812,166.14700317382812,168.25,165.1999969482422,167.9250030517578,65148000,-0.0087137807739665,165.96557634511572,163.43423647883134,AMZN,Amazon,0.987938404083252,0.012050402350723743,1.1237691978749353e-05
2021-02-09,165.25,165.25,166.89999389648438,164.89199829101562,165.62449645996094,44070000,-0.0053988525624483,165.78668225883678,163.59930588984668,AMZN,Amazon,0.0043755508959293365,0.8620027303695679,0.13362166285514832
2021-02-10,164.32899475097656,164.32899475097656,165.8975067138672,162.6999969482422,165.6999969482422,63032000,-0.0055734054403838,165.42226038187172,163.6656412408585,AMZN,Amazon,0.3633190989494324,0.003231118433177471,0.6334497928619385
2021-02-11,163.10650634765625,163.10650634765625,164.60000610351562,162.4029998779297,164.60000610351562,46028000,-0.0074392739100781,164.84332187331785,163.6148107960219,AMZN,Amazon,0.6696422100067139,0.19457846879959106,0.13577932119369507
