Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,Headlines
2021-01-29,160.30999755859375,160.30999755859375,161.84950256347656,159.2274932861328,161.5,85872000,-0.009704654514695155,161.97869930615735,160.72315353146354,AMZN,Amazon,"Amazon Jeff Wilke retiring with about $158 million in Amazon stock | Jeff Bezo former No . 2 is retiring with more than 48 , 000 Amazon shares worth as much as $158 million | Purell is back in stock right now at Amazon and it on sale starting at just $5 | Lysol Wipes 80 count only $4 . 16 ( 53 % off ) and in stock now at Amazon ! :: WRAL . com | Amazon Earnings Are Coming . Count on More Than What Expected . "
2021-02-01,167.1439971923828,167.1439971923828,167.51300048828125,161.75149536132812,162.1179962158203,83204000,0.042629902924745666,163.27002377771373,161.3068665915471,AMZN,Amazon,"Amazon earnings preview : Record holiday quarter expected but COVID - 19 expenses may curb profits | Amazon earnings preview : Prime Day and the holidays mean Amazon will add to its most profitable year | Amazon Earnings : What to Watch on Tuesday After the Market Close | Lysol wipes , spray and hand sanitizer are somehow in stock at Amazon | Amazon Web Services has a skeptical view towards large acquisitions"
2021-02-02,169.0,169.0,171.38699340820312,168.05650329589844,169.0,141972000,0.011104214562255077,164.7025178332853,162.0062423559519,AMZN,Amazon,"Amazon CEO Jeff Bezos stepping down as company rakes in record revenues | Amazon CEO Jeff Bezos stepping down as company rakes in record revenues | Amazon CEO Jeff Bezos stepping down as company rakes in record revenues | Amazon blows past estimates for holiday quarter , sets record with $125 . 6B in revenue | Amazon CEO Jeff Bezos stepping down as company rakes in record revenues"
2021-02-03,165.62649536132812,165.62649536132812,171.6999969482422,165.43099975585938,171.25050354003906,141776000,-0.019961565909300982,164.933512215296,162.33535626553154,AMZN,Amazon,Amazon CEO Jeff Bezos stepping down as company rakes in record revenues | Amazon CEO Jeff Bezos stepping down as company rakes in record revenues
2021-02-04,166.5500030517578,166.5500030517578,167.35000610351562,163.8874969482422,166.5,73414000,0.005575845147329783,165.33763492441145,162.7185059733703,AMZN,Amazon,"Jeff Bezos forced out as Amazon CEO : Amazon is a business , and the board and its stockholders apparently got tired of Bezos running it as his personal fiefdom | Andy Jassy , new Amazon CEO , steps into the spotlight after building a profit machine"
2021-02-05,167.6074981689453,167.6074981689453,168.85000610351562,165.135498046875,165.9499969482422,72416000,0.006349415177487883,165.90510073554492,163.16295980933165,AMZN,Amazon,Will Amazon Stock Get Supercharged By New Business Evolution ? | Investor Business Daily | Jeff Bezos Is Stepping Back : Where Amazon Stock Goes From Here | Jeff Bezos Is Stepping Back : Where Amazon Stock Goes From Here | Jeff Bezos Might Be the Best CEO Ever . Why Amazon Will Be Fine Without Him . 
2021-02-08,166.14700317382812,166.14700317382812,168.25,165.1999969482422,167.9250030517578,65148000,-0.008713780773966562,165.96557634511572,163.43423647883134,AMZN,Amazon,Amazon breaks through $1 billion revenue mark in Australia | Andy Jassy would be a billionaire if he held onto his Amazon stock | Amazon Valentine Day Gift Deals : Best Designer and Fine Jewelry
2021-02-09,165.25,165.25,166.89999389648438,164.89199829101562,165.62449645996094,44070000,-0.00539885256244832,165.78668225883678,163.59930588984668,AMZN,Amazon,3 Reasons Why Amazon Is Still a Top Stock
2021-02-10,164.32899475097656,164.32899475097656,165.8975067138672,162.6999969482422,165.6999969482422,63032000,-0.005573405440383872,165.42226038187172,163.6656412408585,AMZN,Amazon,"Amazon Disappoints PlayStation Players With New PS5 Restock | Amazon and Dutch Blitz File Joint Lawsuit against Counterfeiters | Amazon and Dutch Blitz File Joint Lawsuit against Counterfeiters - Press Release | Amazon , Dutch Blitz File Lawsuits Against Counterfeiters"
2021-02-11,163.10650634765625,163.10650634765625,164.60000610351562,162.4029998779297,164.60000610351562,46028000,-0.007439273910078148,164.84332187331785,163.6148107960219,AMZN,Amazon,"PS5 restock raises Amazon hopes in united kingdom  | Salvatore Ferragamo , Amazon File Two Joint Lawsuits | Amazon and Salvatore Ferragamo File Two Joint Lawsuits Against Counterfeiters | Amazon , Salvatore Ferragamo File Two Lawsuits Against Counterfeiters"
2021-02-12,163.885498046875,163.885498046875,164.0124969482422,161.66549682617188,162.5,46706000,0.004775969497859078,164.60386591670715,163.63941872791764,AMZN,Amazon,Amazon Stock : Will Business Evolution Supercharge AMZN Stock ? | Investor Business Daily | Amazon sues New York AG to preempt a state COVID - 19 lawsuit | Amazon Sues New York AG Over Regulation Of Pandemic Protocols | Amazon sues New York attorney general to preempt a state COVID lawsuit | Amazon sues New York attorney general to preempt a state COVID lawsuit By Reuters
2021-02-16,163.44749450683594,163.44749450683594,165.4149932861328,162.67950439453125,162.70249938964844,51494000,-0.0026726192693009576,164.31477306423935,163.62197107145568,AMZN,Amazon,Amazon is taking aim at Shopify with its latest acquisition Quartz
2021-02-17,165.4320068359375,165.4320068359375,166.04550170898438,162.97500610351562,163.17999267578125,65950000,0.012141589169594624,164.59408150716388,163.78651977731766,AMZN,Amazon,"Prasad asks Amazon to adopt some digital villages , take Indian products to global market | Amazon just teased 3 new products . They may never hit the market | Amazon sued by New York over  flagrant disregard  for COVID - 19 safety | Amazon sued by New York over  flagrant disregard  for COVID - 19 safety | Amazon sued by New York over  flagrant disregard  for COVID - 19 safety"
2021-02-18,166.4114990234375,166.4114990234375,166.89999389648438,163.69700622558594,164.12100219726562,60548000,0.005920814274298136,165.04843588623228,164.02515425423766,AMZN,Amazon,Amazon India : Inside Amazon secret strategy to dodge India e - commerce regulations
2021-02-19,162.4949951171875,162.4949951171875,166.6750030517578,162.28750610351562,166.4114990234375,86104000,-0.023535055745747435,164.4100756939711,163.8860488781422,AMZN,Amazon,Amazon vs . Etsy Which Stock Is the Better Buy ?  | Amazon Selz Acquisition is Good News for Small Businesses | Orthodox Jews Slam New Amazon Prime Regulations - Washington Free Beacon
2021-02-22,159.03700256347656,159.03700256347656,161.61599731445312,158.61300659179688,160.406494140625,70314000,-0.021280609604111933,163.06680741134747,163.44522648589984,AMZN,Amazon,"Top tips for buying a PS5 at Amazon during a restock | Future Group news : Supreme Court Bars Future Group Reliance Deal On Amazon Appeal , RIL Shares Down 2 . 48 % "
2021-02-23,159.72500610351562,159.72500610351562,160.2364959716797,154.67999267578125,156.35150146484375,93544000,0.004326059526709614,162.23135708438951,163.1070246329558,AMZN,Amazon,"Amazon Acquisition of Selz Speaks Volumes for Shopify , BigCommerce | Former Amazon employee on New York lawsuit against tech giant :  This will be a huge victory for Amazon workers   | Amazon India and Mahindra Electric announce an electric vehicle partnership"
2021-02-24,157.97650146484375,157.97650146484375,158.56149291992188,156.2689971923828,158.33749389648438,60226000,-0.010946968676518232,161.16764317950307,162.64061343585473,AMZN,Amazon,"Amazon launches its own crowdfunding platform | Amazon Big Winter Sale : Best Handbag Deals from Kate Spade , Tory Burch , Coach , Frye & More | Amazon Big Winter Sale : Deals on Skechers -- Save Up To 40 % on Sneakers , Sandals , Boots , & More | Best Amazon Winter Deals on Cozy Fashion | Entertainment Tonight | Jeff Blackburn leaving Amazon , one of Jeff Bezo top advisors"
2021-02-25,152.85800170898438,152.85800170898438,158.91299438476562,152.38800048828125,156.83700561523438,90676000,-0.03240038681954516,159.0902328118734,161.75128509704834,AMZN,Amazon,Why Is Everyone Talking About Amazon Stock ? 
2021-02-26,154.64649963378906,154.64649963378906,156.1219940185547,151.8350067138672,154.75999450683594,85518000,0.011700387973209825,157.9792995173523,161.1053955094793,AMZN,Amazon,Beyond Amazon : Corporate Soul Searching adds Life and Revenue to a Brand
2021-03-01,157.3070068359375,157.3070068359375,157.47799682617188,154.89950561523438,156.39450073242188,54582000,0.017203798394717307,157.8112263469986,160.7600874482482,AMZN,Amazon,Amazon Web Services manager files discrimination lawsuit | Race discrimination lawsuit says Amazon  de - levels  employees of color | Lawsuit accuses Amazon of  systemic  racism in corporate offices
2021-03-02,154.72650146484375,154.72650146484375,158.17599487304688,154.3560028076172,157.17349243164062,51916000,-0.016404262105025436,157.0400451264599,160.21157963157506,AMZN,Amazon,"Even Amazon Can Be a Penny Stock With Fractional Shares | Even Amazon Can Be a Penny Stock With Fractional Shares | Even Amazon Can Be a Penny Stock With Fractional Shares | Amazon Best Designer and Fine Jewelry | Entertainment Tonight | Amazon Accused of Race - Gender Bias in Workplace , Faces Lawsuit"
2021-03-03,150.25,150.25,155.38900756835938,149.75,154.0590057373047,79774000,-0.02893170479822993,155.34253384484492,159.30598148325004,AMZN,Amazon,"Parler drops federal lawsuit against Amazon , files in state court | Parler unleashes 15 - count lawsuit on Amazon , alleging defamation , bullying and bias for Twitter | Parler drops lawsuit against Amazon Web Services | Parler unleashes 15 - count lawsuit on Amazon , alleging defamation , bullying and bias for Twitter"
2021-03-04,148.8784942626953,148.8784942626953,152.906494140625,147.27149963378906,150.60000610351562,109632000,-0.009128157985388907,153.72652394930753,158.35802809956323,AMZN,Amazon,Amazon new  no till  shops threaten  considerable  job losses if rivals copy
2021-03-05,150.0229949951172,150.0229949951172,150.4499969482422,144.0500030517578,150.25,107772000,0.007687481916645478,152.80064171075995,157.60029781734085,AMZN,Amazon,"Amazon new  no till  shops threaten  considerable  job losses if rivals copy | Amazon tried to  destroy  Parler , social network says in new lawsuit"
2021-03-08,147.59750366210938,147.59750366210938,153.22950744628906,147.5655059814453,150.75,83700000,-0.016167463748385735,151.4998571985973,156.69095289413798,AMZN,Amazon,Amazon Stock : Could This Loser Be Tomorrow Winner ? 
2021-03-09,153.1425018310547,153.1425018310547,154.54800415039062,150.25750732421875,150.89950561523438,80600000,0.03756837366056898,151.91051835671166,156.36836643385766,AMZN,Amazon,"Amazon reports record profits in last quarter of 2020 | Amazon investment strengthens partnership with cargo airline ATSG | Amazon restocks Xbox Series S and it available now | Amazon , delivery partner fined $6 million for wage theft in California"
2021-03-10,152.8820037841797,152.8820037841797,155.822998046875,151.50250244140625,154.92250061035156,60250000,-0.0017010173123747085,152.15338971357866,156.05142437479603,AMZN,Amazon,"Atlas Air Worldwide Holdings ( NASDAQ : AAWW ), Amazon . com , Inc . ( NASDAQ : AMZN ) - Amazon Investment Strengthens Partnership With Cargo Airline ATSG | Amazon PS5 Restock Reportedly Coming Soon | Amazon Shares Its Top 8 Spring Home Decor Trends for 2021"
2021-03-11,155.67950439453125,155.67950439453125,156.58900451660156,154.14649963378906,155.20050048828125,55528000,0.018298429776605563,153.0349183838168,156.01761346749922,AMZN,Amazon,Amazon Stock : Time to Buy ? | The Motley Fool | Amazon Stock : Time to Buy ? | The Motley Fool | Purell spray cleaner is somehow back in stock at Amazon with a huge 46 % discount
2021-03-12,154.47450256347656,154.47450256347656,154.94900512695312,152.27499389648438,153.75,48438000,-0.0077402727850476305,153.39481442873173,155.8773306580426,AMZN,Amazon,Amazon PS5 drop could come very soon as stock tracker says  a large shipment is coming   | Will Amazon food delivery ambitions dampen Zomato Indian IPO plans ? 
2021-03-15,154.08399963378906,154.08399963378906,154.11199951171875,151.60450744628906,153.72850036621094,58272000,-0.0025279442445658162,153.56711072999607,155.71430056492866,AMZN,Amazon,PS5 united kingdom stock update : Amazon restock release time coming for PlayStation 5 | Gaming | Entertainment | 3 Reasons Amazon Stock Could Underperform in 2021 | 3 Reasons Amazon Stock Could Underperform in 2021
2021-03-16,154.59300231933594,154.59300231933594,156.44549560546875,153.79299926757812,155.24850463867188,50776000,0.0033034103914528767,153.82358362733103,155.61236436078386,AMZN,Amazon,"Amazon B2B marketplace , on pace to $80 billion , hosts conference | Amazon opens second till - free supermarket in united kingdom expansion push | Amazon Fresh opens second till - free supermarket in the united kingdom - with more sites planned | Win Rs 20 , 000 With Amazon LG Laptop Quiz : Answer These Simple Questions | Amazon Fresh grocery store reportedly coming to Sacramento suburbs - Sacramento Business Journal"
2021-03-17,156.7864990234375,156.7864990234375,158.65249633789062,153.51100158691406,153.66099548339844,62372000,0.014188848597238346,154.56431247635766,155.71910387557057,AMZN,Amazon,Will Telehealth Expansion Lift Amazon Stock ? | Investor Business Daily | Amazon Stock Has Gone Nowhere for 9 Months . Why One Analyst Is Bullish .  | Tinuiti Deepens Amazon Market Leadership with Acquisition of Ortega Group | Tinuiti Deepens Amazon Market Leadership with Acquisition of Ortega Group
2021-03-18,151.39950561523438,151.39950561523438,155.8314971923828,151.25,155.0500030517578,72992000,-0.03435878370750434,153.77311076107685,155.3264131246309,AMZN,Amazon,"Teladoc , 1Life stocks are still bullish after Amazon Care rollout leads to selloff , analyst says"
2021-03-19,153.7480010986328,153.7480010986328,153.864501953125,150.8314971923828,151.4615020751953,92508000,0.015511909856343209,153.76683334546584,155.18292112226743,AMZN,Amazon,"PS5 restock : Amazon drop could happen any moment now , with a reported 46 , 000 units in inventory | Amazon Scores a Touchdown With an NFL Thursday Night Partnership | FTC fines Amazon work - from - home scammer $2 million"
2021-03-22,155.5435028076172,155.5435028076172,156.32899475097656,153.00250244140625,153.3925018310547,58044000,0.01167821172408301,154.2110007110037,155.21570127548102,AMZN,Amazon,"Amazon Warehouse gaming sale launched : PS5 , Xbox , PS4 , Switch savings | Gaming | Entertainment | A Short History Of Amazon Product Review Ecosystem , And Where We Are Today | Amazon workers go on strike in Italy over labor conditions | Shopify Inc ( TSX : SHOP ) Is Taking Business From Amazon !  | Amazon Big Winter Sale : The Best Deals on NuFace Devices"
2021-03-23,156.875,156.875,159.10000610351562,156.04249572753906,156.35000610351562,76346000,0.008560288075996736,154.87700053325278,155.36654661407366,AMZN,Amazon,Amazon united kingdom could be getting biggest PS5 restock ever this week | Amazon is a disaster for workers . Nomadland glosses over that | Amazon
2021-03-24,154.35350036621094,154.35350036621094,158.0155029296875,154.25750732421875,157.552001953125,59180000,-0.016073304438495972,154.7461254914923,155.27445150063159,AMZN,Amazon,"How to stream unlimited music free for 3 full months from Amazon | Amazon consumer chief says the company is  like the Bernie Sanders of employer but that  we actually deliver a progressive workplace for our constituents   | Litigation Alert : Are Third - Party E - commerce Sites , Such As Amazon ,  | Amazon consumer chief says the company is  like the Bernie Sanders of employer but that  we actually deliver a progressive workplace for our constituents   | Amazon Dave Clark Fires Back at Bernie Sanders Over Alabama Visit"
2021-03-25,152.31300354003906,152.31300354003906,155.48899841308594,151.85699462890625,153.64950561523438,71270000,-0.013219634289670767,154.137845003629,155.00522895875952,AMZN,Amazon,Amazon expands  last mile  delivery network in Houston market | Amazon calls on India not to alter e - commerce investment rules : Sources | Amazon calls on India not to alter e - commerce investment rules : Sources | Amazon calls on India not to alter e - commerce investment rules - sources | Amazon calls on India not to alter e - commerce investment rules - sources
2021-03-26,152.60150146484375,152.60150146484375,152.83299255371094,149.8000030517578,152.2030029296875,66258000,0.0018941122432061253,153.7537591189327,154.78670827749445,AMZN,Amazon,Amazon faces new lawsuit alleging it fixed book prices
2021-03-29,153.7864990234375,153.7864990234375,154.5625,151.42250061035156,152.77200317382812,54920000,0.007765307334585803,153.76194409505888,154.69578016348927,AMZN,Amazon,"Amazon . com , Inc . ( NASDAQ : AMZN ) - Amazon Could Unlock Up To $600B In Stock Value From B2B Initiative | Amazon New Lawsuit : Workers Pay for Break , Have Limited 30 Minute - Break Every 5 - Hour Shifts , Says Former Employee"
2021-03-30,152.76449584960938,152.76449584960938,153.64999389648438,151.6999969482422,153.50050354003906,46752000,-0.006645597502498379,153.5125820336965,154.52020886222746,AMZN,Amazon,Amazon faces new lawsuit alleging it fixed book prices
2021-03-31,154.70399475097656,154.70399475097656,155.9665069580078,153.125,153.2030029296875,61878000,0.01269600564306872,153.81043521301652,154.53691667029557,AMZN,Amazon,"Amazon updates remote work guidance , plans to  return to an office - centric culture as our baseline   | A New Lawsuit Could Change How Amazon Does Business Forever | Safe Kids Worldwide , Amazon announce partnership to protect children from preventable injuries - Xinhua | Safe Kids Worldwide , Amazon announce partnership to protect children from preventable injuries - World News"
2021-04-01,158.0500030517578,158.0500030517578,158.1219940185547,155.77749633789062,155.89700317382812,58806000,0.02162845443110406,154.87032717270185,154.8562881595194,AMZN,Amazon,Amazon Remains the Market Apex Predator | Amazon Remains the Market Apex Predator | Amazon Remains the Market Apex Predator | Amazon Recruited an Army of Twitter Trolls and Code - Named It  Verita to Target Critics and Defend Jeff Bezos – Investment Watch | Amazon Supply Chain Innovation Continues
2021-04-05,161.3365020751953,161.3365020751953,161.79800415039062,158.06199645996094,158.64999389648438,66698000,0.02079404593469847,156.4868708983252,155.44539851548993,AMZN,Amazon,"Amazon . com , Inc . ( NASDAQ : AMZN ), SPDR S & P 500 ETF ( ETF : SPY ) - If You Invested $1 , 000 In Amazon Stock One Year Ago , Here How Much Youd Have Now"
2021-04-06,161.1909942626953,161.1909942626953,162.36549377441406,160.8520050048828,161.1875,50756000,-0.0009018902147276409,157.66290173941775,155.9677254015995,AMZN,Amazon,Will Unionization Cause A Pullback In Amazon Stock ? | Investor Business Daily | Google Stock Headwind : Amazon Gains In Internet Product Search Advertising
2021-04-07,163.96949768066406,163.96949768066406,165.1804962158203,161.1824951171875,161.69000244140625,66924000,0.01723733655641202,159.23955072472933,156.69515924515082,AMZN,Amazon,Could Amazon Be a Millionaire - Maker Stock ? 
2021-04-08,164.96499633789062,164.96499633789062,166.22500610351562,164.60000610351562,165.5449981689453,56242000,0.006071242952548017,160.67091212801967,157.44696261721808,AMZN,Amazon,"Amazon share of the US digital ad market surpassed 10 % in 2020 - Insider Intelligence Trends , Forecasts & Statistics | Amazon Mother Day Sale : Best Deals on Home Decor | Amazon Mother Day Sale : Save Up To 50 % Off Designer Shoes -- UGG , Frye , Calvin Klein , Adidas and More | 23 Best Swimwear Finds under $50 From Amazon | Entertainment Tonight | Amazon union vote tally : What you need to know as the ballots are counted"
2021-04-09,168.61000061035156,168.61000061035156,168.61000061035156,164.44500732421875,165.23500061035156,86830000,0.02209562242522667,162.65568424860265,158.46178425295747,AMZN,Amazon,"UPDATE 2 - Judge hands Amazon a setback in New York lawsuit over COVID - 19 shortfalls | After $26M land acquisition , Amazon confirms plan for huge fulfillment center north of Seattle | RWDSU head says rerun election  very likely  following Amazon union vote loss – TechCrunch | Alabama Organizers Pledge Unfair Labor Practices Lawsuit in Wake of Failed Amazon Union Vote"
2021-04-12,168.96949768066406,168.96949768066406,169.7519989013672,167.5574951171875,167.760498046875,65636000,0.0021321218730274705,164.234137606618,159.4170309282035,AMZN,Amazon,Greene Concepts Strengthens BE WATER Availability to 300 Million Amazon Customers Offering Three Different Revenue Centers
2021-04-13,170.0,170.0,171.60000610351562,169.781494140625,170.04249572753906,66316000,0.006098747605224553,165.6756032049635,160.37911902563957,AMZN,Amazon,Union loss may bring new phase of campaign against Amazon | Union loss may bring new phase of campaign against Amazon | New York lawsuit against Amazon to proceed in state courts
2021-04-14,166.64999389648438,166.64999389648438,170.2064971923828,166.3000030517578,170.20199584960938,62904000,-0.01970591825597423,165.9192008778437,160.9491985593527,AMZN,Amazon,Best Overstock Deals on Amazon | April 2021 | POPSUGAR Smart Living | Tech historian on Alabama union vote :  We may look back on this as a loss for Amazon  
2021-04-15,168.95449829101562,168.95449829101562,169.85000610351562,167.60000610351562,168.5500030517578,64672000,0.013828409714570444,166.6780252311367,161.67695308041297,AMZN,Amazon,"Amazon announces $250 million venture fund for Indian startups – TechCrunch | Amazon unveils $250 million Smbhav Venture Fund for start - ups , entrepreneurs | Amazon announces $250M fund for SMEs | Amazon launches $250 mn fund to support Indian startups | Amazon launches $250 mn venture fund for Indian startups , entrepreneurs"
2021-04-16,169.9720001220703,169.9720001220703,170.33999633789062,167.7794952392578,169.0,63720000,0.006022342354579324,167.50151895387012,162.4310482660182,AMZN,Amazon,Amazon Earnings : What to Watch on April 29 | Amazon Can Be a $3 Trillion Company . Why Its Stock Is One to Buy and Hold Forever .  | Harvard Business community backs alumna discrimination lawsuit against Amazon
2021-04-19,168.60049438476562,168.60049438476562,171.79649353027344,168.00799560546875,169.51649475097656,54508000,-0.00806900981526193,167.776262811594,162.99190700408616,AMZN,Amazon,Clean Energy Fuels Stock Price Jumps on Natural Gas Deal With Amazon
2021-04-20,166.7344970703125,166.7344970703125,169.14950561523438,165.8000030517578,168.67999267578125,52460000,-0.011067567276491497,167.5158213762736,163.33214246465218,AMZN,Amazon,"Union Appeals Amazon Election Loss , Accuses Company of Violating Laws | Union Appeals Amazon Election Loss , Accuses Company of Violating Laws"
