Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,Headlines,Headline_List,negative,neutral,positive
2022-07-15,113.5500030517578,113.5500030517578,115.58999633789062,111.58999633789062,112.5,84317800,0.0263943403311404,111.90622218866594,111.99760033886704,AMZN,Amazon,"Is Amazon Stock a Buy After Its Biggest Prime Day Ever ?  | Is Amazon Stock a Buy After Its Biggest Prime Day Ever ?  | Amazon Earnings Outlook Could Be Better Than Feared , Analyst Says | Amazon lawsuit in Eastern District of Virginia alleges fraud","['Is Amazon Stock a Buy After Its Biggest Prime Day Ever ?', 'Is Amazon Stock a Buy After Its Biggest Prime Day Ever ?', 'Amazon Earnings Outlook Could Be Better Than Feared , Analyst Says', 'Amazon lawsuit in Eastern District of Virginia alleges fraud']",0.0034607674460858107,0.7514028549194336,0.24513639509677887
2022-07-18,113.76000213623048,113.76000213623048,117.23999786376952,113.1500015258789,115.0,59115400,0.001849397435744,112.36966717555708,112.1578186840819,AMZN,Amazon,"How to buy stocks in Amazon from Australia – Forbes Advisor Australia | Amazon Prime Day Is Over , But AMZN Stock Is Still a Steal","['How to buy stocks in Amazon from Australia – Forbes Advisor Australia', 'Amazon Prime Day Is Over , But AMZN Stock Is Still a Steal']",0.5025253295898438,0.08772837370634079,0.40974631905555725
2022-07-19,118.20999908447266,118.20999908447266,118.9499969482422,114.02999877929688,115.6999969482422,60990000,0.0391174126641911,113.82975015278596,112.70801690229924,AMZN,Amazon,Amazon Stock Price Prediction | Amazon hits Facebook group administrators with lawsuit over fake product reviews,"['Amazon Stock Price Prediction', 'Amazon hits Facebook group administrators with lawsuit over fake product reviews']",0.9999250769615173,1.1344800441293046e-05,6.356805533869192e-05
2022-07-20,122.7699966430664,122.7699966430664,123.4800033569336,118.31999969482422,118.62000274658205,71268300,0.0385753962770543,116.06481177535608,113.62274233327808,AMZN,Amazon,Amazon handed £1m united kingdom tax credit as profits surge 60 % to £204m | Amazon lawsuit : Over 10K Facebook groups accused of fake reviews | Amazon files lawsuit against thousands of Facebook group admins over fake reviews | Amazon files lawsuit against Facebook groups soliciting fake reviews,"['Amazon handed £1m united kingdom tax credit as profits surge 60 % to £204m', 'Amazon lawsuit : Over 10K Facebook groups accused of fake reviews', 'Amazon files lawsuit against thousands of Facebook group admins over fake reviews', 'Amazon files lawsuit against Facebook groups soliciting fake reviews']",0.027251029387116432,0.25125938653945923,0.7214895486831665
2022-07-21,124.62999725341795,124.62999725341795,124.8499984741211,121.26000213623048,123.1999969482422,60239900,0.0151502863990393,118.20610814487156,114.6234018714726,AMZN,Amazon,Amazon Earnings Are Coming . Wall Street Is Nervous but Still Loves the Stock .  | Amazon stocks up on Rivian electric delivery vans for nationwide rollout | Amazon Health Care Expansion Rattles These Stocks | Investor Business Daily | Better FAANG Stock : Alphabet or Amazon ?  | Better FAANG Stock : Alphabet or Amazon ? ,"['Amazon Earnings Are Coming . Wall Street Is Nervous but Still Loves the Stock .', 'Amazon stocks up on Rivian electric delivery vans for nationwide rollout', 'Amazon Health Care Expansion Rattles These Stocks', 'Investor Business Daily', 'Better FAANG Stock : Alphabet or Amazon ?', 'Better FAANG Stock : Alphabet or Amazon ?']",0.4995805323123932,0.49562618136405945,0.004793273750692606
2022-07-22,122.41999816894533,122.41999816894533,125.5,121.3499984741211,125.01000213623048,51463800,-0.0177324812097919,119.25958065089,115.332183353061,AMZN,Amazon,Amazon Earnings Are Coming . Wall Street Is Nervous but Still Loves the Stock .  | Is Amazon Stock a Buy After Acquiring One Medical for $3 . 9 Billion ?  | Is Amazon Stock a Buy After Acquiring One Medical for $3 . 9 Billion ?  | Buy Amazon Stock : It Could Double From Here | Amazon One Medical acquisition sparks data privacy backlash :  What could go wrong ? ,"['Amazon Earnings Are Coming . Wall Street Is Nervous but Still Loves the Stock .', 'Is Amazon Stock a Buy After Acquiring One Medical for $3 . 9 Billion ?', 'Is Amazon Stock a Buy After Acquiring One Medical for $3 . 9 Billion ?', 'Buy Amazon Stock : It Could Double From Here', 'Amazon One Medical acquisition sparks data privacy backlash :  What could go wrong ?']",0.004678587429225445,0.796524703502655,0.19879671931266785
2022-07-25,121.13999938964844,121.13999938964844,123.63999938964844,120.02999877929688,122.6999969482422,50221300,-0.0104557980594838,119.7296853355796,115.8601666291144,AMZN,Amazon,UK Daily Deals : PS5 Horizon Forbidden West Bundle Back in Stock at Amazon | Amazon Earnings Estimates Are Shrinking Ahead of the Report | Amazon Sinks After Walmart Lowers Profit Outlook on Inflation Concerns | Amazon Sinks After Walmart Lowers Profit Outlook on Inflation Concerns | Amazon Sinks After Walmart Lowers Profit Outlook on Inflation Concerns,"['UK Daily Deals : PS5 Horizon Forbidden West Bundle Back in Stock at Amazon', 'Amazon Earnings Estimates Are Shrinking Ahead of the Report', 'Amazon Sinks After Walmart Lowers Profit Outlook on Inflation Concerns', 'Amazon Sinks After Walmart Lowers Profit Outlook on Inflation Concerns', 'Amazon Sinks After Walmart Lowers Profit Outlook on Inflation Concerns']",0.39933496713638306,0.0006588666583411396,0.600006103515625
2022-07-26,114.80999755859376,114.80999755859376,118.1500015258789,114.52999877929688,115.79000091552734,67075100,-0.0522536062650467,118.49976339133316,115.76469671361252,AMZN,Amazon,"Amazon earnings preview : Analysts watching how inflation , consumer spend impact revenue","['Amazon earnings preview : Analysts watching how inflation , consumer spend impact revenue']",0.9997045397758484,1.2308887562539894e-05,0.00028313681832514703
2022-07-27,120.97000122070312,120.97000122070312,121.9000015258789,117.16000366210938,117.30999755859376,61582000,0.0536538959419941,119.11732284867564,116.23790621425712,AMZN,Amazon,Amazon Earnings : Here What To Expect | Investor Business Daily | Is Amazon a Smart Healthcare Stock to Buy Now ?  | Martin Lewis shares £79 hack to swerve Amazon price hike - but you have to be quick | The Best - Selling Lip Mask Drew Barrymore Travels With Is Finally Back in Stock at Amazon,"['Amazon Earnings : Here What To Expect', 'Investor Business Daily', 'Is Amazon a Smart Healthcare Stock to Buy Now ?', 'Martin Lewis shares £79 hack to swerve Amazon price hike - but you have to be quick', 'The Best - Selling Lip Mask Drew Barrymore Travels With Is Finally Back in Stock at Amazon']",0.6500861644744873,0.33315396308898926,0.016759902238845825
2022-07-28,122.27999877929688,122.27999877929688,122.83999633789062,118.08000183105467,121.56999969482422,82245500,0.01082911089836,119.90799183133096,116.78718735653344,AMZN,Amazon,Apple and Amazon Earnings Preview : Challenging Earnings Figures to Halt US Tech Stock Rally ?  | Amazon stock rises 10 % as tech giant beats revenue expectations amid  inflationary pressure – GeekWire | Amazon Stock Jumps As Revenue Tops Estimates | Investor Business Daily | Amazon ( AMZN ) Q2 2022 earnings results beat revenue expectations | Amazon Stock Soars As Q2 Revenue Beat Offsets $2 Billion Net Loss,"['Apple and Amazon Earnings Preview : Challenging Earnings Figures to Halt US Tech Stock Rally ?', 'Amazon stock rises 10 % as tech giant beats revenue expectations amid  inflationary pressure – GeekWire', 'Amazon Stock Jumps As Revenue Tops Estimates', 'Investor Business Daily', 'Amazon ( AMZN ) Q2 2022 earnings results beat revenue expectations', 'Amazon Stock Soars As Q2 Revenue Beat Offsets $2 Billion Net Loss']",0.16665969789028168,0.6666627526283264,0.1666775941848755
