Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,Headlines,Headline_List,negative,neutral,positive
2021-01-02,130.7055206,134.1399994,135.3800049,130.9299927,133.75,106239800,0.016520336,132.5832992,130.5554533,AAPL,Apple Inc,"Apple Inc . stock rises Monday , still underperforms market","['Apple Inc . stock rises Monday , still underperforms market']",8.661078027216718e-05,0.9761018753051758,0.023811541497707367
2021-01-03,124.7041321,127.7900009,127.9300003,122.7900009,123.75,116307900,0.053851166,122.8305307,126.4930464,AAPL,Apple Inc,"Apple Inc . stock rises Monday , outperforms market | Dow up 586 points on gains for Boeing , Apple Inc . shares | Dow 575 - point rally led by gains in Boeing , Apple Inc . stocks | Dow soars nearly 675 points on gains for Boeing , Apple Inc . stocks | Frontline Active Stocks in Broker Choice : Charter Communications ( NASDAQ : CHTR ), Apple ( NASDAQ : AAPL ) ","['Apple Inc . stock rises Monday , outperforms market', 'Dow up 586 points on gains for Boeing , Apple Inc . shares', 'Dow 575 - point rally led by gains in Boeing , Apple Inc . stocks', 'Dow soars nearly 675 points on gains for Boeing , Apple Inc . stocks', 'Frontline Active Stocks in Broker Choice : Charter Communications ( NASDAQ : CHTR ), Apple ( NASDAQ : AAPL )']",0.20001664757728577,0.7999809384346008,2.414290065644309e-06
2021-01-04,120.029808,123.0,124.1800003,122.4899979,123.6600037,75089100,0.006958667,118.7966206,119.5969895,AAPL,Apple Inc,"Apple Inc . stock rises Thursday , still underperforms market | Apple Inc . ( NASDAQ : AAPL ), ( AMC ) - Miley Cyrus Is Doing A $1M Giveaway For Cash App Users To Own Their Favorite Stock | Facebook , Inc . ( NASDAQ : FB ), Apple Inc . ( NASDAQ : AAPL ) - united kingdom Antitrust Watchdog Launches Probe On Facebook $400M Giphy Acquisition : Report","['Apple Inc . stock rises Thursday , still underperforms market', 'Apple Inc . ( NASDAQ : AAPL ), ( AMC ) - Miley Cyrus Is Doing A $1M Giveaway For Cash App Users To Own Their Favorite Stock', 'Facebook , Inc . ( NASDAQ : FB ), Apple Inc . ( NASDAQ : AAPL ) - united kingdom Antitrust Watchdog Launches Probe On Facebook $400M Giphy Acquisition : Report']",0.6663343906402588,0.3289574980735779,0.004708105232566595
2021-01-06,121.4848938,124.2799988,125.3499985,123.9400024,125.0800018,67637100,-0.002648265,122.6142471,123.8771778,AAPL,Apple Inc,"Apple Inc . stock falls Tuesday , underperforms market | Apple Inc . ( NASDAQ : AAPL ), LG Display Co ., Limited American Depositary Shares ( NYSE : LPL ) - Rumor Has It : Apple To Debut OLED Displays In iPad Next Year","['Apple Inc . stock falls Tuesday , underperforms market', 'Apple Inc . ( NASDAQ : AAPL ), LG Display Co ., Limited American Depositary Shares ( NYSE : LPL ) - Rumor Has It : Apple To Debut OLED Displays In iPad Next Year']",0.9998941421508789,3.578440009732731e-05,7.009074033703655e-05
2021-01-07,134.1827545,137.2700043,137.3300018,135.7599945,136.6000061,52485800,0.002263407,132.2483475,129.0729688,AAPL,Apple Inc,Apple Inc . stock outperforms market on strong trading day,['Apple Inc . stock outperforms market on strong trading day'],1.2355479839243344e-06,0.9999984502792358,2.9883503316341375e-07
2021-01-09,149.3033447,152.5099945,154.9799957,152.3399963,152.8300018,80313700,0.004478644,147.5632704,145.5813662,AAPL,Apple Inc,,[],0.0,1.0,0.0
2021-01-10,139.6506958,142.6499939,142.9199982,139.1100006,141.8999939,94639600,0.008127345,140.5098622,143.0307576,AAPL,Apple Inc,"Apple Inc . stock rises Friday , still underperforms market","['Apple Inc . stock rises Friday , still underperforms market']",8.008286386029795e-05,0.9768282175064087,0.0230916365981102
2021-01-11,145.8280029,148.9600067,149.6999969,147.8000031,148.9900055,74588300,-0.005607501,146.2071845,144.3508428,AAPL,Apple Inc,"Apple Inc . stock falls Monday , underperforms market | Apple Inc India revenue doubles to around $3 . 3 billion : Analysts","['Apple Inc . stock falls Monday , underperforms market', 'Apple Inc India revenue doubles to around $3 . 3 billion : Analysts']",0.49984174966812134,0.5000637173652649,9.452476660953835e-05
2021-01-12,161.5409698,164.7700043,170.3000031,164.5299988,167.4799957,152052500,-0.003206443,158.2803751,153.3214319,AAPL,Apple Inc,"Apple Inc . stock falls Wednesday , still outperforms market | Apple Inc . [ AAPL ] Stock trading around $165 . 30 per share : What Next ?  | Dow rallies 350 points on gains for Apple Inc ., Johnson & Johnson shares | Apple ( AAPL ): Only Tech Stock with Good Growth as Omicron Fears Rise","['Apple Inc . stock falls Wednesday , still outperforms market', 'Apple Inc . [ AAPL ] Stock trading around $165 . 30 per share : What Next ?', 'Dow rallies 350 points on gains for Apple Inc ., Johnson & Johnson shares', 'Apple ( AAPL ): Only Tech Stock with Good Growth as Omicron Fears Rise']",0.37459713220596313,0.555149495601654,0.070253387093544
2021-01-13,127.5386963,130.8899994,131.4499969,128.4900055,128.7599945,88636800,0.016226614,126.5813656,126.3395859,AAPL,Apple Inc,,[],0.0,1.0,0.0
2021-01-14,125.6094055,128.9100037,131.0,128.7599945,130.8000031,90221800,-0.015127101,126.3383756,126.2732059,AAPL,Apple Inc,"Apple Inc . stock falls Thursday , underperforms market | Apple Inc . ( NASDAQ : AAPL ), HYUNDAI MOTOR REG S ( HYMTF ) - Study : Investors Say Tesla , Apple And Microsoft Were 2020 Top Stocks | TSMC Fourth Quarter Profit Rises 23 To Record High On Work From Home Iphone Boost | Apple Inc . ( NASDAQ : AAPL ), Amazon . com , Inc . ( NASDAQ : AMZN ) - Delta , BlackRock Both Up Early On As Investors Cheer Earnings Results","['Apple Inc . stock falls Thursday , underperforms market', 'Apple Inc . ( NASDAQ : AAPL ), HYUNDAI MOTOR REG S ( HYMTF ) - Study : Investors Say Tesla , Apple And Microsoft Were 2020 Top Stocks', 'TSMC Fourth Quarter Profit Rises 23 To Record High On Work From Home Iphone Boost', 'Apple Inc . ( NASDAQ : AAPL ), Amazon . com , Inc . ( NASDAQ : AMZN ) - Delta , BlackRock Both Up Early On As Investors Cheer Earnings Results']",0.46532607078552246,0.5344966650009155,0.00017729547107592225
2021-01-15,123.8846893,127.1399994,130.2200012,127.0,128.7799988,111598500,-0.013730789,125.724954,126.056068,AAPL,Apple Inc,"Apple Inc . stock falls Friday , underperforms market | Apple Inc . stock falls Thursday , underperforms market | BlackBerry ( NASDAQ : BB ), Apple Inc . ( NASDAQ : AAPL ) - Why BlackBerry Stock Spiked 37 % Today","['Apple Inc . stock falls Friday , underperforms market', 'Apple Inc . stock falls Thursday , underperforms market', 'BlackBerry ( NASDAQ : BB ), Apple Inc . ( NASDAQ : AAPL ) - Why BlackBerry Stock Spiked 37 % Today']",0.6654151678085327,0.3336096704006195,0.0009752188343554735
2021-01-19,124.5570221,127.8300018,128.7100067,126.9400024,127.7799988,90757300,0.005427085,125.432971,125.9197911,AAPL,Apple Inc,"Apple Inc . stock rises Tuesday , still underperforms market | Geofencing Market Exclusive Profitable Comprehensive Report | Apple Inc , Bluedot Innovation Pty Ltd | AAPL Stock Slightly Up , Apple Sued for Failing to Remove Telegram from App Store","['Apple Inc . stock rises Tuesday , still underperforms market', 'Geofencing Market Exclusive Profitable Comprehensive Report', 'Apple Inc , Bluedot Innovation Pty Ltd', 'AAPL Stock Slightly Up , Apple Sued for Failing to Remove Telegram from App Store']",0.5013364553451538,0.3238367438316345,0.17482680082321167
2021-01-20,128.6494904,132.0299988,132.4900055,128.5500031,128.6600037,104319500,0.032856183,126.2371009,126.1679456,AAPL,Apple Inc,"iShares S & P Global Clean Energy Index Fund ( NASDAQ : ICLN ), Apple Inc . ( NASDAQ : AAPL ) - Stock Market Winners , Losers From Biden Finance Nominations | Apple Inc . stock outperforms market on strong trading day | Apple Inc . ( NASDAQ : AAPL ), Applied Materials , Inc . ( NASDAQ : AMAT ) - 4 Key Trends That Could Shake Up Semiconductor Stocks In 2021 | Apple Tim Cook Probably Fine Not Taking Elon Musk Tesla Call","['iShares S & P Global Clean Energy Index Fund ( NASDAQ : ICLN ), Apple Inc . ( NASDAQ : AAPL ) - Stock Market Winners , Losers From Biden Finance Nominations', 'Apple Inc . stock outperforms market on strong trading day', 'Apple Inc . ( NASDAQ : AAPL ), Applied Materials , Inc . ( NASDAQ : AMAT ) - 4 Key Trends That Could Shake Up Semiconductor Stocks In 2021', 'Apple Tim Cook Probably Fine Not Taking Elon Musk Tesla Call']",0.465821236371994,0.2591659426689148,0.2750128209590912
2021-01-21,133.3655701,136.8699951,139.6699982,133.5899963,133.8000031,120150900,0.036658363,128.0192182,126.8222751,AAPL,Apple Inc,Apple Inc . stock outperforms market on strong trading day,['Apple Inc . stock outperforms market on strong trading day'],1.2355479839243344e-06,0.9999984502792358,2.9883503316341375e-07
2021-01-22,135.5092773,139.0700073,139.8500061,135.0200043,136.2799988,114459400,0.016073918,129.891733,127.6120026,AAPL,Apple Inc,Apple Inc . stock outperforms market on strong trading day | Apple Inc . stock outperforms competitors on strong trading day,"['Apple Inc . stock outperforms market on strong trading day', 'Apple Inc . stock outperforms competitors on strong trading day']",1.394223090755986e-06,0.9999979138374329,6.614284870920528e-07
2021-01-25,139.2606659,142.9199982,145.0899963,136.5399933,143.0700073,157611700,0.027683629,132.2339662,128.6709719,AAPL,Apple Inc,"Apple Inc . stock outperforms competitors on strong trading day | Tesla Motors , Inc . ( NASDAQ : TSLA ), Apple Inc . ( NASDAQ : AAPL ) - Tesla And 9 Other Stocks That Burned Short Sellers The Most In 2020 | Apple Inc . ( NASDAQ : AAPL ), Advanced Micro Devices , Inc . ( NYSE : AMD ) - This Earnings Week Will Be A Busy One | Tesla Motors , Inc . ( NASDAQ : TSLA ), Apple Inc . ( NASDAQ : AAPL ) - Why Tesla Q4 Earnings Could Be A  Blowout  Compared To Street Estimates | Apple Inc . ( NASDAQ : AAPL ), Adobe Systems Incorporated ( NASDAQ : ADBE ) - Earnings Palooza : 20 % Of S & P 500 Reports This Week , Including Apple , Tesla","['Apple Inc . stock outperforms competitors on strong trading day', 'Tesla Motors , Inc . ( NASDAQ : TSLA ), Apple Inc . ( NASDAQ : AAPL ) - Tesla And 9 Other Stocks That Burned Short Sellers The Most In 2020', 'Apple Inc . ( NASDAQ : AAPL ), Advanced Micro Devices , Inc . ( NYSE : AMD ) - This Earnings Week Will Be A Busy One', 'Tesla Motors , Inc . ( NASDAQ : TSLA ), Apple Inc . ( NASDAQ : AAPL ) - Why Tesla Q4 Earnings Could Be A  Blowout  Compared To Street Estimates', 'Apple Inc . ( NASDAQ : AAPL ), Adobe Systems Incorporated ( NASDAQ : ADBE ) - Earnings Palooza : 20 % Of S & P 500 Reports This Week , Including Apple , Tesla']",0.6000248193740845,0.20612502098083496,0.19385014474391937
2021-01-26,139.4945526,143.1600037,144.3000031,141.3699951,143.6000061,98390600,0.001679489,134.0491128,129.6549338,AAPL,Apple Inc,"Apple Inc . stock outperforms market on strong trading day | Apple Inc . ( NASDAQ : AAPL ) - Apple Earnings Preview : On Track To Top $100B Revenue Amid Strong Uptake Of iPhone 12 | Apple Inc . ( NASDAQ : AAPL ), Facebook , Inc . ( NASDAQ : FB ) - Apple Expected To Join The $100 Billion Revenue Club When Earnings Are Released | LG Display reports strong fourth - quarter profit on iPhone demand , rising panel prices | LG Display reports strong fourth - quarter profit on iPhone demand , rising panel prices","['Apple Inc . stock outperforms market on strong trading day', 'Apple Inc . ( NASDAQ : AAPL ) - Apple Earnings Preview : On Track To Top $100B Revenue Amid Strong Uptake Of iPhone 12', 'Apple Inc . ( NASDAQ : AAPL ), Facebook , Inc . ( NASDAQ : FB ) - Apple Expected To Join The $100 Billion Revenue Club When Earnings Are Released', 'LG Display reports strong fourth - quarter profit on iPhone demand , rising panel prices', 'LG Display reports strong fourth - quarter profit on iPhone demand , rising panel prices']",0.19999366998672485,0.8000038266181946,2.5334011297672987e-06
2021-01-27,138.4227142,142.0599976,144.3000031,140.4100037,143.4299927,140843800,-0.007683729,135.1425132,130.4520048,AAPL,Apple Inc,"Apple Inc . stock outperforms market despite losses on the day | Apple tops Wall Street expectations on record iPhone revenue , stock gains | Apple Inc . ( NASDAQ : AAPL ) - Apple Tops Q1 Earnings Expectations As iPhone , China Strength Lead To Record Revenues | Apple tops Wall Street expectations on record iPhone revenue , China sales surge | Apple Inc . Earnings Advance In Q1","['Apple Inc . stock outperforms market despite losses on the day', 'Apple tops Wall Street expectations on record iPhone revenue , stock gains', 'Apple Inc . ( NASDAQ : AAPL ) - Apple Tops Q1 Earnings Expectations As iPhone , China Strength Lead To Record Revenues', 'Apple tops Wall Street expectations on record iPhone revenue , China sales surge', 'Apple Inc . Earnings Advance In Q1']",0.00039647953235544264,0.9996030926704407,4.1199388078894117e-07
2021-01-28,133.5799103,137.0899963,141.9900055,136.6999969,139.5200043,142621100,-0.034985616,134.7518624,130.7363598,AAPL,Apple Inc,"AAPL Stock Down 3 %, Apple Sees Boosted Revenue Growth in Q1 2021 Earnings Report | Apple Inc . stock falls Thursday , underperforms market | Apple ( AAPL Stock ) Earnings â A Postscript | Apple Inc . ( NASDAQ : AAPL ) - PreMarket Prep Stock Of The Day : Apple | Samsung Net Profit Misses Estimates After 5G IPhone Debut","['AAPL Stock Down 3 %, Apple Sees Boosted Revenue Growth in Q1 2021 Earnings Report', 'Apple Inc . stock falls Thursday , underperforms market', 'Apple ( AAPL Stock ) Earnings â\x80\x93 A Postscript', 'Apple Inc . ( NASDAQ : AAPL ) - PreMarket Prep Stock Of The Day : Apple', 'Samsung Net Profit Misses Estimates After 5G IPhone Debut']",0.5999492406845093,0.20001724362373352,0.20003347098827362
2021-01-29,128.5813141,131.9600067,136.7400055,130.2100067,135.8300018,177523800,-0.037420269,133.2092254,130.5404466,AAPL,Apple Inc,"Apple Inc . stock falls Friday , underperforms market | Dow falls 660 points on losses for shares of Johnson & Johnson , Apple Inc .  | Facebook preparing lawsuit against Apple over the App Store : Report","['Apple Inc . stock falls Friday , underperforms market', 'Dow falls 660 points on losses for shares of Johnson & Johnson , Apple Inc .', 'Facebook preparing lawsuit against Apple over the App Store : Report']",0.5517568588256836,0.0012766761938109994,0.4469664990901947
2021-02-02,131.5336914,134.9900055,136.3099976,134.6100006,135.7299957,83305400,0.006336158,132.3208972,130.644384,AAPL,Apple Inc,"Apple Inc . stock rises Tuesday , still underperforms market | Apple Inc . ( NASDAQ : AAPL ), ( ABEV ) - Upcoming Earnings Look To Cut Through The Market Volatility | Apple Inc . ( NASDAQ : AAPL ), Amazon . com , Inc . ( NASDAQ : AMZN ) - FAANG Final Fling : Amazon , Alphabet Wrap Up Earnings Season For  Mega - Caps  Later Today","['Apple Inc . stock rises Tuesday , still underperforms market', 'Apple Inc . ( NASDAQ : AAPL ), ( ABEV ) - Upcoming Earnings Look To Cut Through The Market Volatility', 'Apple Inc . ( NASDAQ : AAPL ), Amazon . com , Inc . ( NASDAQ : AMZN ) - FAANG Final Fling : Amazon , Alphabet Wrap Up Earnings Season For  Mega - Caps  Later Today']",0.6498180031776428,0.3265654742717743,0.023616516962647438
2021-02-03,122.0986252,125.1200027,128.7200012,125.0100021,128.4100037,102260900,-0.020893509,122.6475543,126.0935536,AAPL,Apple Inc,"Apple Inc . stock falls Tuesday , underperforms market | AAPL Stock Rises 5 % on Monday , Berkshire Hathaway Controls 5 . 4 % of Apple Outstanding Shares |  ( AAL ), Apple Inc . ( NASDAQ : AAPL ) - Zooming Up : Zoom Shares Skyrocket After Better - Than - Expected Results , Upbeat Forecast","['Apple Inc . stock falls Tuesday , underperforms market', 'AAPL Stock Rises 5 % on Monday , Berkshire Hathaway Controls 5 . 4 % of Apple Outstanding Shares', '( AAL ), Apple Inc . ( NASDAQ : AAPL ) - Zooming Up : Zoom Shares Skyrocket After Better - Than - Expected Results , Upbeat Forecast']",0.6656962037086487,0.3342619240283966,4.1972107283072546e-05
2021-02-06,122.2473526,125.0599976,125.2399979,124.0500031,124.2799988,59278900,0.006276161,122.5225235,123.7290119,AAPL,Apple Inc,"Apple Inc . stock outperforms market on strong trading day | As Epic fight puts all eyes on App Store revenue , Apple offers numbers that aim much larger | Apple Inc . ( NASDAQ : AAPL ), Spotify Technology S . A . ( NYSE : SPOT ) - European Consumer Lobby Group Joins EU Antitrust Lawsuit Versus Apple","['Apple Inc . stock outperforms market on strong trading day', 'As Epic fight puts all eyes on App Store revenue , Apple offers numbers that aim much larger', 'Apple Inc . ( NASDAQ : AAPL ), Spotify Technology S . A . ( NYSE : SPOT ) - European Consumer Lobby Group Joins EU Antitrust Lawsuit Versus Apple']",0.6307032108306885,0.36906421184539795,0.00023256242275238037
2021-02-07,136.8122253,139.9600067,140.0,137.75,137.8999939,78852600,0.019596191,133.389317,129.7765376,AAPL,Apple Inc,"Apple Inc . stock rises Friday , outperforms market | Dow jumps 175 points on gains in shares of Microsoft , Apple Inc . ","['Apple Inc . stock rises Friday , outperforms market', 'Dow jumps 175 points on gains in shares of Microsoft , Apple Inc .']",9.307152595283696e-07,0.9999989867210388,1.4336987419483194e-07
2021-02-08,142.2472076,145.5200043,146.9499969,145.25,146.3600006,62880000,-0.002330991,142.720525,140.8569265,AAPL,Apple Inc,"Apple Inc . stock underperforms Monday when compared to competitors | Apple must face Apple Watch patent infringement lawsuit , court rules - Apple Watch Discussions on AppleInsider Forums | Apple must face Apple Watch patent infringement lawsuit , court rules | Patent lawsuit against Apple over the Apple Watch heart sensor tech will continue","['Apple Inc . stock underperforms Monday when compared to competitors', 'Apple must face Apple Watch patent infringement lawsuit , court rules - Apple Watch Discussions on AppleInsider Forums', 'Apple must face Apple Watch patent infringement lawsuit , court rules', 'Patent lawsuit against Apple over the Apple Watch heart sensor tech will continue']",0.6166111826896667,0.10520235449075699,0.27818647027015686
2021-02-09,150.4193726,153.6499939,154.7200012,152.3999939,153.8699951,71115500,0.007474902,148.277296,146.021185,AAPL,Apple Inc,"Apple Inc . stock outperforms market on strong trading day | Apple ( AAPL ) Stock Price and Forecast : Apple breaks out and retests support | AAPL Stock Up 0 . 4 %, Apple to Upgrade Its Smartwatch Health Features","['Apple Inc . stock outperforms market on strong trading day', 'Apple ( AAPL ) Stock Price and Forecast : Apple breaks out and retests support', 'AAPL Stock Up 0 . 4 %, Apple to Upgrade Its Smartwatch Health Features']",0.3724417984485626,0.6273545622825623,0.00020360462076496333
2021-02-11,146.8657227,150.0200043,151.5700073,148.6499939,148.6600037,69122000,0.007116053,146.3718191,144.5794682,AAPL,Apple Inc,"Apple Inc . stock rises Tuesday , outperforms market | Apple Stock Slips On Report of iPad Cuts To Save On iPhone Chips","['Apple Inc . stock rises Tuesday , outperforms market', 'Apple Stock Slips On Report of iPad Cuts To Save On iPhone Chips']",5.313712790666614e-06,0.5000076293945312,0.49998703598976135
2021-02-12,160.5507813,163.7599945,164.1999969,157.8000031,158.7400055,136739200,-0.006129644,158.8479766,153.9786455,AAPL,Apple Inc,"Apple Inc . stock falls Thursday , underperforms market","['Apple Inc . stock falls Thursday , underperforms market']",0.9998132586479187,5.45221300853882e-05,0.00013225452858023345
2021-02-16,129.9737244,133.1900024,136.0099945,132.7899933,135.4900055,80576300,-0.016104069,131.7730855,131.4820318,AAPL,Apple Inc,"Apple Inc . stock falls Tuesday , underperforms market | SOCKET MOBILE INC ( SCKT ), Apple Inc . ( NASDAQ : AAPL ) - Socket Mobile Launches Enterprise - Grade Scanners For iPhone 12 series , Shares Skyrocket | SocketMobile stock rockets to a more than 13 - year high after unveiling of DuraSled scanner for iPhone 12s","['Apple Inc . stock falls Tuesday , underperforms market', 'SOCKET MOBILE INC ( SCKT ), Apple Inc . ( NASDAQ : AAPL ) - Socket Mobile Launches Enterprise - Grade Scanners For iPhone 12 series , Shares Skyrocket', 'SocketMobile stock rockets to a more than 13 - year high after unveiling of DuraSled scanner for iPhone 12s']",0.7119207382202148,0.28687790036201477,0.001201348495669663
2021-02-17,127.6804733,130.8399963,132.2200012,129.4700012,131.25,97918500,-0.017643959,130.7499325,131.1364355,AAPL,Apple Inc,"Apple Inc . stock falls Tuesday , underperforms market | Dow drops 84 points on losses in shares of Apple Inc ., Walt Disney | Dow flat in spite of losses for Apple Inc ., American Express shares | Apple Inc . stock underperforms Wednesday when compared to competitors | Apple Inc . ( NASDAQ : AAPL ), Baidu , Inc . ( NASDAQ : BIDU ) - Walmart Earnings Awaited Tomorrow With Focus Turning Toward Online Sales","['Apple Inc . stock falls Tuesday , underperforms market', 'Dow drops 84 points on losses in shares of Apple Inc ., Walt Disney', 'Dow flat in spite of losses for Apple Inc ., American Express shares', 'Apple Inc . stock underperforms Wednesday when compared to competitors', 'Apple Inc . ( NASDAQ : AAPL ), Baidu , Inc . ( NASDAQ : BIDU ) - Walmart Earnings Awaited Tomorrow With Focus Turning Toward Online Sales']",0.4020853042602539,0.0127077866345644,0.585206925868988
2021-02-18,126.5777817,129.7100067,130.0,127.4100037,129.1999969,96856700,-0.008636337,129.7068948,130.7220125,AAPL,Apple Inc,"Apple Inc . stock falls Thursday , underperforms market | Apple Inc . ( NASDAQ : AAPL ), ( AMC ) - Walmart Earnings Come Up Short , With Outlook Also Disappointing Wall Street","['Apple Inc . stock falls Thursday , underperforms market', 'Apple Inc . ( NASDAQ : AAPL ), ( AMC ) - Walmart Earnings Come Up Short , With Outlook Also Disappointing Wall Street']",0.49990665912628174,2.74530266324291e-05,0.5000658631324768
2021-02-19,126.7339096,129.8699951,130.7100067,128.8000031,130.2400055,87668800,0.001233454,128.9636485,130.3594577,AAPL,Apple Inc,"Apple Inc . stock rises Friday , outperforms market","['Apple Inc . stock rises Friday , outperforms market']",1.4718096963406424e-06,0.9999983310699463,2.6042638978651667e-07
2021-02-22,122.9573441,126.0,129.7200012,125.5999985,128.0099945,103916400,-0.029799172,127.4620724,129.6865382,AAPL,Apple Inc,"Apple Inc . stock underperforms Monday when compared to competitors | Apple Inc . ( NASDAQ : AAPL ), Google Inc . ( NASDAQ : GOOG ) - united kingdom Stops Epic Games Lawsuit Against Apple Over Fortnite Ban : Bloomberg | Microsoft , Apple Inc . share losses lead the way , but Dow flat | Epic united kingdom App Store lawsuit shut down by competition court - General Discussion Discussions on AppleInsider Forums | Epic united kingdom App Store lawsuit shut down by competition court","['Apple Inc . stock underperforms Monday when compared to competitors', 'Apple Inc . ( NASDAQ : AAPL ), Google Inc . ( NASDAQ : GOOG ) - united kingdom Stops Epic Games Lawsuit Against Apple Over Fortnite Ban : Bloomberg', 'Microsoft , Apple Inc . share losses lead the way , but Dow flat', 'Epic united kingdom App Store lawsuit shut down by competition court - General Discussion Discussions on AppleInsider Forums', 'Epic united kingdom App Store lawsuit shut down by competition court']",0.5827986001968384,0.08455388247966766,0.33264756202697754
2021-02-23,122.8207397,125.8600006,126.7099991,118.3899994,123.7600021,158273000,-0.001110989,126.3017392,129.0623747,AAPL,Apple Inc,"Apple Inc . stock outperforms market despite losses on the day | Apple ( AAPL ) - PreMarket Prep Stock Of The Day : Apple | Dow drops 150 points on losses in shares of Home Depot , Apple Inc .  | Apple Inc ., Home Depot share losses lead Dow 200 - point fall","['Apple Inc . stock outperforms market despite losses on the day', 'Apple ( AAPL ) - PreMarket Prep Stock Of The Day : Apple', 'Dow drops 150 points on losses in shares of Home Depot , Apple Inc .', 'Apple Inc ., Home Depot share losses lead Dow 200 - point fall']",0.24999500811100006,0.2500136196613312,0.4999913275241852
2021-02-24,122.3230667,125.3499985,125.5599976,122.2300034,124.9400024,111039900,-0.004052028,125.3070711,128.4497104,AAPL,Apple Inc,"Apple Inc . stock underperforms Wednesday when compared to competitors | Apple Inc . ( NASDAQ : AAPL ) - Apple To Hike Dividends , Tim Cook Says | Apple Inc . ( NASDAQ : AAPL ), Home Depot , Inc . ( The ) ( NYSE : HD ) - Strong Earnings From Home Depot And Lowe , With Nvidia Waiting In The Wings | Home Depot , Apple Inc . share losses lead Dow 100 - point drop","['Apple Inc . stock underperforms Wednesday when compared to competitors', 'Apple Inc . ( NASDAQ : AAPL ) - Apple To Hike Dividends , Tim Cook Says', 'Apple Inc . ( NASDAQ : AAPL ), Home Depot , Inc . ( The ) ( NYSE : HD ) - Strong Earnings From Home Depot And Lowe , With Nvidia Waiting In The Wings', 'Home Depot , Apple Inc . share losses lead Dow 100 - point drop']",0.48565325140953064,0.2614154517650604,0.2529313266277313
2021-02-25,118.0683365,120.9899979,126.4599991,120.5400009,124.6800003,148199500,-0.03478273,123.4973874,127.5059491,AAPL,Apple Inc,"Apple Inc . stock falls Thursday , still outperforms market","['Apple Inc . stock falls Thursday , still outperforms market']",1.275673042755443e-07,0.9999986886978149,1.2104183042538352e-06
2021-02-26,118.3318253,121.2600021,124.8499985,121.1999969,122.5899963,164560400,0.002231663,122.2059969,126.6719378,AAPL,Apple Inc,"Apple Inc . stock rises Friday , still underperforms market | Apple Inc . ( NASDAQ : AAPL ), Amazon . com , Inc . ( NASDAQ : AMZN ) - NIO Prepares To Report Q4 Earnings As Shares Retreat From Recent Highs","['Apple Inc . stock rises Friday , still underperforms market', 'Apple Inc . ( NASDAQ : AAPL ), Amazon . com , Inc . ( NASDAQ : AMZN ) - NIO Prepares To Report Q4 Earnings As Shares Retreat From Recent Highs']",0.1594340056180954,0.48939913511276245,0.35116684436798096
2021-03-02,130.5105743,133.9400024,135.7700043,133.6100006,135.7599945,89880900,-0.007778365,131.8683165,130.6322195,AAPL,Apple Inc,"Apple Inc . stock falls Wednesday , underperforms market | Apple Inc . ( NASDAQ : AAPL ), Amazon . com , Inc . ( NASDAQ : AMZN ) - Amazon , Alphabet Earnings Pack A Wallop , Helping Drive Early Market Strength | Asia - Pacific Shares Mostly Higher ; Slow China Services Sector Growth Caps Shanghai Index | Sony Hikes Profit Outlook 34 % in Bet on Game , IPhone Demand | Sony Hikes Profit Outlook 34 % in Bet on Game , IPhone Demand","['Apple Inc . stock falls Wednesday , underperforms market', 'Apple Inc . ( NASDAQ : AAPL ), Amazon . com , Inc . ( NASDAQ : AMZN ) - Amazon , Alphabet Earnings Pack A Wallop , Helping Drive Early Market Strength', 'Asia - Pacific Shares Mostly Higher ; Slow China Services Sector Growth Caps Shanghai Index', 'Sony Hikes Profit Outlook 34 % in Bet on Game , IPhone Demand', 'Sony Hikes Profit Outlook 34 % in Bet on Game , IPhone Demand']",0.2073255032300949,0.7920531630516052,0.0006213279557414353
2021-03-03,119.1124954,122.0599976,125.7099991,121.8399963,124.8099976,112966300,-0.024456703,121.7637896,125.4589119,AAPL,Apple Inc,"Apple Inc . stock falls Wednesday , still outperforms market | Apple Inc . ( NASDAQ : AAPL ) - Apple Likely To Beat Street Estimates For Services Revenue In March Quarter : Analyst","['Apple Inc . stock falls Wednesday , still outperforms market', 'Apple Inc . ( NASDAQ : AAPL ) - Apple Likely To Beat Street Estimates For Services Revenue In March Quarter : Analyst']",6.537392494010419e-08,0.9999997019767761,2.3289543094051623e-07
2021-03-05,129.3394165,132.5399933,134.0700073,131.8300018,132.0399933,75135100,0.008215222,129.7569629,128.3343222,AAPL,Apple Inc,"Apple Inc . stock rises Monday , outperforms market | Apple Inc . ( NASDAQ : AAPL ), Google Inc . ( NASDAQ : GOOG ) - Apple To Face Epic Game Antitrust Lawsuit Over Unfair App Store Practices Today : Report","['Apple Inc . stock rises Monday , outperforms market', 'Apple Inc . ( NASDAQ : AAPL ), Google Inc . ( NASDAQ : GOOG ) - Apple To Face Epic Game Antitrust Lawsuit Over Unfair App Store Practices Today : Report']",0.4750503897666931,0.5084899067878723,0.01645968295633793
2021-03-06,120.7615433,123.5400009,124.8499985,123.1299973,124.6800003,76229200,-0.012154123,122.0822785,123.459242,AAPL,Apple Inc,"Apple Inc . stock falls Thursday , underperforms market","['Apple Inc . stock falls Thursday , underperforms market']",0.9998132586479187,5.45221300853882e-05,0.00013225452858023345
