Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,Headlines,Headline_List,negative,neutral,positive
2021-11-16,41.09650802612305,49.59999847412109,50.15999984741211,48.88999938964844,49.470001220703125,31297200,-0.001007319502681,40.45794291969606,38.39606786100455,PFE,Pfizer,"Pfizer , BioNTech and Moderna are making combined profits of more than $1 , 000 every second","['Pfizer , BioNTech and Moderna are making combined profits of more than $1 , 000 every second']",0.9999300241470337,6.158568430691957e-05,8.287192031275481e-06
2021-11-17,42.148773193359375,50.869998931884766,51.09000015258789,49.68999862670898,49.93999862670898,36889800,0.0256047342651948,40.88065048811189,38.73722289121862,PFE,Pfizer,Pfizer Completes Acquisition of Trillium Therapeutics | Pfizer Completes Acquisition of Trillium Therapeutics,"['Pfizer Completes Acquisition of Trillium Therapeutics', 'Pfizer Completes Acquisition of Trillium Therapeutics']",0.999472439289093,0.0005219660233706236,5.638930360873928e-06
2021-11-18,42.59619522094727,51.40999984741211,51.709999084472656,50.61000061035156,51.09999847412109,32872600,0.0106153036895124,41.309536671320735,39.08803855755759,PFE,Pfizer,Pfizer Stock Gains On $5 . 3 Billion COVID Pill Sale to US Government | FDA Wants Until 2076 To Fully Release Pfizer Vaccine Data : Lawsuit | FDA Wants Until 2076 To Fully Release Pfizer Vaccine Data : Lawsuit | FDA Wants Until 2076 To Fully Release Pfizer Vaccine Data : Lawsuit,"['Pfizer Stock Gains On $5 . 3 Billion COVID Pill Sale to US Government', 'FDA Wants Until 2076 To Fully Release Pfizer Vaccine Data : Lawsuit', 'FDA Wants Until 2076 To Fully Release Pfizer Vaccine Data : Lawsuit', 'FDA Wants Until 2076 To Fully Release Pfizer Vaccine Data : Lawsuit']",0.7798323035240173,0.2196470946073532,0.0005206336500123143
2021-11-19,42.09077835083008,50.79999923706055,52.84000015258789,50.68000030517578,51.959999084472656,47966200,-0.0118653055160344,41.50484709119807,39.36101490240054,PFE,Pfizer,Will The Rally In Pfizer Stock Continue After A Large 21 % Rise In A Month ? ,['Will The Rally In Pfizer Stock Continue After A Large 21 % Rise In A Month ?'],0.08133915811777115,0.9149477481842041,0.0037130392156541348
2021-11-22,42.42219161987305,51.20000076293945,51.470001220703125,50.380001068115234,50.95000076293945,27287900,0.0078737738295218,41.73418322336681,39.63930369489804,PFE,Pfizer,"Pfizer - BioNTech Confirms 100 % Efficacy Of Its Vaccine In 12 - 15 - Year - Olds | Pfizer to Ask for Approval of COVID - 19 Vaccine for Children 12 â 15 | Pfizer says shot gives teens long - term protection | Almost 4 , 000 get vaccinated with Pfizer vaccine in E Kazakhstan | Coronavirus Vaccine , Covid Vaccine News : Pfizer Covid Vaccine Trial Data Shows Long - Term Efficacy In Adolescents","['Pfizer - BioNTech Confirms 100 % Efficacy Of Its Vaccine In 12 - 15 - Year - Olds', 'Pfizer to Ask for Approval of COVID - 19 Vaccine for Children 12 â\x80\x93 15', 'Pfizer says shot gives teens long - term protection', 'Almost 4 , 000 get vaccinated with Pfizer vaccine in E Kazakhstan', 'Coronavirus Vaccine , Covid Vaccine News : Pfizer Covid Vaccine Trial Data Shows Long - Term Efficacy In Adolescents']",0.584701418876648,0.41452890634536743,0.0007697021937929094
2021-11-23,42.32277297973633,51.08000183105469,51.45000076293945,50.29999923706055,50.58000183105469,24946200,-0.0023435526628978,41.88133066245919,39.88325544806516,PFE,Pfizer,Pfizer Revenue Could Top $100B Next Year From Covid - 19 Vaccine and Pills | 4 Reasons Pfizer Is Now the Ultimate COVID - 19 Growth Stock | Theranos founder Holmes denies trying to mislead on Pfizer partnership,"['Pfizer Revenue Could Top $100B Next Year From Covid - 19 Vaccine and Pills', '4 Reasons Pfizer Is Now the Ultimate COVID - 19 Growth Stock', 'Theranos founder Holmes denies trying to mislead on Pfizer partnership']",0.08555098623037338,0.5833455324172974,0.33110347390174866
2021-11-24,42.16535186767578,50.88999938964844,51.33000183105469,50.709999084472656,51.18000030517578,18556800,-0.0037195368114446,41.95233596376334,40.09071875893885,PFE,Pfizer,"4 Reasons Pfizer Is Now the Ultimate COVID - 19 Growth Stock | SOUTH AFRICA DELAYS DELIVERY OF J & J , PFIZER COVID VACCINES BECAUSE IT HAS TOO MUCH STOCK | Pfizer Employee Stole 12 , 000 Files Including COVID - 19 Vaccine Secrets , Lawsuit Claims | Theranos Founder Holmes Denies Trying to Mislead on Pfizer Partnership","['4 Reasons Pfizer Is Now the Ultimate COVID - 19 Growth Stock', 'SOUTH AFRICA DELAYS DELIVERY OF J & J , PFIZER COVID VACCINES BECAUSE IT HAS TOO MUCH STOCK', 'Pfizer Employee Stole 12 , 000 Files Including COVID - 19 Vaccine Secrets , Lawsuit Claims', 'Theranos Founder Holmes Denies Trying to Mislead on Pfizer Partnership']",0.06448490172624588,0.18924646079540253,0.7462686896324158
2021-11-26,44.74216079711914,54.0,54.93999862670898,53.25,54.040000915527344,66561300,0.0611119987218404,42.64979217210229,40.51357712604615,PFE,Pfizer,"Pfizer Stock Breaks Out As New Variant Threat Looms Over Covid Shots | Pfizer Pill , Shot Push Stock to Record as Variant Emerges | Pfizer Pill , Shot Help Push Stock to Record as Variant Emerges | Covid - 19 Vaccine Maker Stocks Higher Amid Variant Concerns | FDA : Current Pfizer stock not reserved for children aged 5 - 11 ; different vaccine form , dosage eyed","['Pfizer Stock Breaks Out As New Variant Threat Looms Over Covid Shots', 'Pfizer Pill , Shot Push Stock to Record as Variant Emerges', 'Pfizer Pill , Shot Help Push Stock to Record as Variant Emerges', 'Covid - 19 Vaccine Maker Stocks Higher Amid Variant Concerns', 'FDA : Current Pfizer stock not reserved for children aged 5 - 11 ; different vaccine form , dosage eyed']",0.49522995948791504,0.45466455817222595,0.05010552331805229
2021-11-29,43.41647338867188,52.400001525878906,55.70000076293945,52.11000061035156,55.150001525878906,72660800,-0.0296294900565603,42.841462476244686,40.77747678628485,PFE,Pfizer,"Pfizer Stock Jumps On Plan To Boost Covid Pill Production In Fight Against Omicron Variant | Omicron Variant Sees Moderna , Pfizer Stocks Skyrocket as Companies Target 100 - Day Vaccine Timeline | Covid vaccine maker stocks soar on Omicron variant concerns | Covid vaccine maker stocks soar on Omicron variant concerns | Omicron Fears Fuel Rally in Vaccine Stocks : Will It Continue ? ","['Pfizer Stock Jumps On Plan To Boost Covid Pill Production In Fight Against Omicron Variant', 'Omicron Variant Sees Moderna , Pfizer Stocks Skyrocket as Companies Target 100 - Day Vaccine Timeline', 'Covid vaccine maker stocks soar on Omicron variant concerns', 'Covid vaccine maker stocks soar on Omicron variant concerns', 'Omicron Fears Fuel Rally in Vaccine Stocks : Will It Continue ?']",0.002432601759210229,0.5961483716964722,0.401419073343277
2021-11-30,44.51845169067383,53.72999954223633,54.459999084472656,51.90999984741211,52.310001373291016,64598400,0.0253815710027125,43.26070977985197,41.11756541395658,PFE,Pfizer,Pfizer to ask FDA to OK boosters for all 16+ as CDC strengthens guidance | Pfizer top scientist Mikael Dolsten tells us the 2 factors that will determine if Omicron is a true threat and shares Pfizer worst - case - scenario plan | NEW : Pfizer Lawsuit Details Stunning Accusations of COVID Vax and Monoclonal Antibodies Espionage,"['Pfizer to ask FDA to OK boosters for all 16+ as CDC strengthens guidance', 'Pfizer top scientist Mikael Dolsten tells us the 2 factors that will determine if Omicron is a true threat and shares Pfizer worst - case - scenario plan', 'NEW : Pfizer Lawsuit Details Stunning Accusations of COVID Vax and Monoclonal Antibodies Espionage']",0.058173928409814835,0.3346587121486664,0.6071673631668091
2021-12-01,45.30558776855469,54.68000030517578,55.16999816894531,51.86000061035156,52.470001220703125,59810400,0.0176811198051112,43.77192927702765,41.49829471892004,PFE,Pfizer,"3 Reasons Pfizer Stock Will Crush the Broader Market in 2022 | As Omicron plays havoc with markets , shares of vaccine makers surge | Moderna or Pfizer Stock : Which To Buy As Omicron Spreads | Pfizer top scientist , Mikael Dolsten , tells us the 2 factors that will determine if Omicron is a true threat and shares Pfizer worst - case - scenario plan","['3 Reasons Pfizer Stock Will Crush the Broader Market in 2022', 'As Omicron plays havoc with markets , shares of vaccine makers surge', 'Moderna or Pfizer Stock : Which To Buy As Omicron Spreads', 'Pfizer top scientist , Mikael Dolsten , tells us the 2 factors that will determine if Omicron is a true threat and shares Pfizer worst - case - scenario plan']",0.26775842905044556,0.49828383326530457,0.23395776748657227
2021-12-02,43.946754455566406,53.040000915527344,55.08000183105469,52.77000045776367,53.81999969482422,46361700,-0.02999262077627,43.81563557166234,41.72088196770608,PFE,Pfizer,"Why Pfizer Is Formidable | Why Did Pfizer Delay Vaccine News Until After The 2020 Election ?  | Over 99 , 000 people get vaccinated with Pfizer vaccine in Kazakhstan | Moderna VS Pfizer : New Study Names The Most Effective COVID - 19 Vaccine | Pfizer boss : Annual Covid jabs for years to come","['Why Pfizer Is Formidable', 'Why Did Pfizer Delay Vaccine News Until After The 2020 Election ?', 'Over 99 , 000 people get vaccinated with Pfizer vaccine in Kazakhstan', 'Moderna VS Pfizer : New Study Names The Most Effective COVID - 19 Vaccine', 'Pfizer boss : Annual Covid jabs for years to come']",0.657910168170929,0.3232874274253845,0.018802475184202194
2021-12-03,44.96587371826172,54.27000045776367,54.40999984741211,53.09999847412109,53.709999084472656,37574800,0.0231898640825847,44.103195108312185,42.015881217756586,PFE,Pfizer,Pfizer Set to Make $131 Billion in COVID Sales in 2 Years . Is the Stock a Buy ?  | Here Why The New Coronavirus Variant Wont Harm Pfizer Stock | Government signs new contracts to secure the supply of vaccine stock in light of new variant | Vaccine Stocks Diverge ; BioNTech CEO Says Omicron Signals Need For Annual Shots,"['Pfizer Set to Make $131 Billion in COVID Sales in 2 Years . Is the Stock a Buy ?', 'Here Why The New Coronavirus Variant Wont Harm Pfizer Stock', 'Government signs new contracts to secure the supply of vaccine stock in light of new variant', 'Vaccine Stocks Diverge ; BioNTech CEO Says Omicron Signals Need For Annual Shots']",0.44334059953689575,0.3024788796901703,0.2541804909706116
2021-12-06,42.65419006347656,51.47999954223633,53.88999938964844,51.25,53.77999877929688,53724000,-0.0514097350641787,43.74094384710328,42.073909294640224,PFE,Pfizer,"Why Shares of Pfizer , Ocugen , and Vaxart Are Losing Ground Today | Vaccine Stocks Crumble After Omicron  Exploded  In South Africa","['Why Shares of Pfizer , Ocugen , and Vaxart Are Losing Ground Today', 'Vaccine Stocks Crumble After Omicron  Exploded  In South Africa']",0.07355725020170212,0.00296057783998549,0.9234821796417236
2021-12-07,42.85305404663086,51.720001220703125,52.5,50.400001525878906,51.25,41575400,0.0046622379386023,43.51897139698518,42.14474063573028,PFE,Pfizer,"Vaccine Stocks : Omicron Partially Eludes Pfizer - BioNTech In New Study | Big Pharma to reap massive revenues at the expense of people lives as vaccine manufacturers push for annual revaccination | Why Shares of Pfizer , Ocugen , and Vaxart Are Losing Ground Today | Moderna , BioNTech plunge as Bernie Sanders slams  obscene  profits and tells drug makers to share COVID - 19 vaccines with the world","['Vaccine Stocks : Omicron Partially Eludes Pfizer - BioNTech In New Study', 'Big Pharma to reap massive revenues at the expense of people lives as vaccine manufacturers push for annual revaccination', 'Why Shares of Pfizer , Ocugen , and Vaxart Are Losing Ground Today', 'Moderna , BioNTech plunge as Bernie Sanders slams  obscene  profits and tells drug makers to share COVID - 19 vaccines with the world']",0.2510077953338623,0.24868857860565186,0.5003036260604858
2021-12-08,42.58791732788086,51.400001525878906,53.08000183105469,51.02999877929688,52.75,37429200,-0.0061871137226646,43.286207879709096,42.18502942592579,PFE,Pfizer,Pfizer Stock Jumps As Drugmaker Says 3 Doses Of Covid Vaccine Neutralizes Omicron Variant | Why BioNTech Stock Is Sliding Today | The Motley Fool,"['Pfizer Stock Jumps As Drugmaker Says 3 Doses Of Covid Vaccine Neutralizes Omicron Variant', 'Why BioNTech Stock Is Sliding Today', 'The Motley Fool']",0.43522751331329346,0.33056309819221497,0.2342093586921692
2021-12-09,43.151329040527344,52.08000183105469,52.84999847412109,51.5099983215332,51.5099983215332,38325700,0.0132293793168805,43.25248816991366,42.27287484543503,PFE,Pfizer,"Pfizer Reports Booster Effective Against Omicron , Stock Market Up In Response | Pfizer Stock Jumps After FDA Allows Covid Boosters For Older Teens | Pfizer Shares Some Positive News about Vaccine Effectiveness Against Omicron","['Pfizer Reports Booster Effective Against Omicron , Stock Market Up In Response', 'Pfizer Stock Jumps After FDA Allows Covid Boosters For Older Teens', 'Pfizer Shares Some Positive News about Vaccine Effectiveness Against Omicron']",6.231186489458196e-06,0.999993622303009,1.0472453482179844e-07
2021-12-10,43.731327056884766,52.77999877929688,52.84999847412109,51.11000061035156,51.20000076293945,26079400,0.0134410232373767,43.37219789165644,42.405461410112274,PFE,Pfizer,Why BioNTech Stock Is Sinking Today | The Motley Fool | Why BioNTech Stock Is Sinking Today | The Motley Fool,"['Why BioNTech Stock Is Sinking Today', 'The Motley Fool', 'Why BioNTech Stock Is Sinking Today', 'The Motley Fool']",0.8937016725540161,0.025018926709890366,0.08127940446138382
2021-12-13,45.73643493652344,55.20000076293945,55.72999954223633,53.43999862670898,53.43999862670898,54923200,0.0458506067522366,43.96325715287319,42.70827718524056,PFE,Pfizer,"Pfizer Stock Up , Arena Stock Soars On Merger| Investor Business Daily | Pfizer Stock Upgraded to Buy at UBS on Strength of Covid Franchise | Buy Pfizer Stock Because Its Covid Pill Will Be a Big Seller , UBS Says | Why Arena Pharmaceuticals Stock Skyrocketed 80 % Today | Arena Pharmaceuticals Shares Surge on Takeover by Pfizer >ARNA","['Pfizer Stock Up , Arena Stock Soars On Merger', 'Investor Business Daily', 'Pfizer Stock Upgraded to Buy at UBS on Strength of Covid Franchise', 'Buy Pfizer Stock Because Its Covid Pill Will Be a Big Seller , UBS Says', 'Why Arena Pharmaceuticals Stock Skyrocketed 80 % Today', 'Arena Pharmaceuticals Shares Surge on Takeover by Pfizer >ARNA']",0.5923247933387756,0.40704402327537537,0.000631194852758199
