f0_t0,f0_t1,f0_t2,f0_t3,f0_t4,f0_t5,f0_t6,f0_t7,f1_t0,f1_t1,f1_t2,f1_t3,f1_t4,f1_t5,f1_t6,f1_t7,f2_t0,f2_t1,f2_t2,f2_t3,f2_t4,f2_t5,f2_t6,f2_t7,f3_t0,f3_t1,f3_t2,f3_t3,f3_t4,f3_t5,f3_t6,f3_t7,f4_t0,f4_t1,f4_t2,f4_t3,f4_t4,f4_t5,f4_t6,f4_t7,f5_t0,f5_t1,f5_t2,f5_t3,f5_t4,f5_t5,f5_t6,f5_t7,f6_t0,f6_t1,f6_t2,f6_t3,f6_t4,f6_t5,f6_t6,f6_t7,f7_t0,f7_t1,f7_t2,f7_t3,f7_t4,f7_t5,f7_t6,f7_t7,f8_t0,f8_t1,f8_t2,f8_t3,f8_t4,f8_t5,f8_t6,f8_t7,f9_t0,f9_t1,f9_t2,f9_t3,f9_t4,f9_t5,f9_t6,f9_t7,f10_t0,f10_t1,f10_t2,f10_t3,f10_t4,f10_t5,f10_t6,f10_t7,f11_t0,f11_t1,f11_t2,f11_t3,f11_t4,f11_t5,f11_t6,f11_t7,target_y,ticker
-1.2067798152318354,-1.241316501438177,-1.2747160563300066,-1.2736428003083342,-1.253648955389312,-0.32358420755808964,0.21576369002847176,-1.2938805430364588,-1.3592426953891938,0.0139531809836626,0.0018674898892641,0.9841793179512024,-0.5605289202315334,-0.5813072892648082,-0.6220288008167281,-0.5836533255061963,-0.6272908199245851,-0.5378065011000491,0.09617516796511137,-0.5712527457924277,-0.7573682265281122,0.4998179376125335,0.5000167489051819,0.000165289879078,-0.6397354719769268,-0.6629946457997845,-0.6350303395323796,-0.6363018158981082,-0.6028237208047967,-0.1681662742618503,-0.8805654594368386,-0.5819659310523808,-0.604101728332269,0.1018469482660293,0.8977431654930115,0.0004099365032743,-0.21277843223491022,-0.22266306902007527,-0.2745572984409124,-0.22852138503036454,-0.2371224232548173,-0.8613185577098893,-1.0057307124626833,-0.1663338034028178,-0.26357621142830545,0.7188237905502319,0.2385237663984298,0.0426523759961128,0.15106533228066096,0.15257883801336564,0.11549481132330806,0.15800315446938584,0.14130224213031498,-0.6616502851658391,0.5723994229776029,0.08993009533366682,0.007021248722693854,4.7087618440855294e-05,0.9906215667724608,0.0093313157558441,0.6342206239110766,0.6423787004885465,0.6342643350888162,0.6530949655807902,0.6710961753673694,-0.4556638591810432,-0.6997878209278484,0.7054676540756338,0.6445672493725884,0.8377941250801086,0.1618030816316604,0.0004027824907097,0.2979964720840224,0.2961016769652952,0.33392403179648295,0.3443987604992714,0.3520452419926878,-0.629664010198066,-0.12452046047907073,0.4556105948593275,0.6582969134678248,0.9998581409454346,9.126681834459303e-05,5.050019171903841e-05,0.3188804876865533,0.30977044903130835,0.3004445980469321,0.35584377938377204,0.30702611888938547,-0.9948905033333135,-0.2511412590013908,0.2689617083721449,0.2950446718403809,2.1664334781235084e-05,0.9999724626541138,5.878929187019821e-06,0.33343698797432947,AAPL_stock_gdelt_final_train
2.4114764065804324,2.4128175192860533,2.3933991911906443,2.4258117067363,2.420004440584222,-0.9720939675889291,0.038015518106985426,2.3081235762037178,2.220234543099968,0.9782743453979492,0.0195690356194973,0.0021565679926425,2.412431043100881,2.413793824604664,2.40737582038828,2.4545886703086053,2.4565423137631694,-1.1166703351178289,-0.04331929455604314,2.346231257243421,2.250752429473754,0.9999672174453736,1.784485448297346e-07,3.267243300797418e-05,2.406063061694563,2.4072849569489922,2.41030158815396,2.4529535248372074,2.421309631296543,-1.2218056048659136,-0.09990164754715204,2.3731964883009224,2.277892348079745,0.595312237739563,0.1493952572345733,0.2552925646305084,2.5305558549178,2.5345353804856923,2.495137941866755,2.442162163497593,2.386076948829921,-0.9632764709669941,0.9120442068883831,2.425003702252254,2.3143655462238444,0.6875818967819214,0.0623957142233848,0.2500223517417907,2.5630325113343155,2.5677312511028245,2.5266671937508476,2.5595583232893557,2.551148231245921,-1.2203365760280338,0.1964755246524112,2.4720983019302674,2.3506014282121543,0.0002130802167812,1.15885495688417e-06,0.9997857213020324,2.5222781129136327,2.526073902192796,2.610853321740501,2.5896431038529752,2.5860548649266675,-0.9447773431126066,-0.3595918060145322,2.4970800346337554,2.379680071260703,0.6473868489265442,0.3525823652744293,3.080156602663919e-05,2.5690821180481636,2.5739148491838844,2.5438944555872824,2.570676514132712,2.551148231245921,-1.3578436577239688,0.3058933009605911,2.5276903106371145,2.4105517052035395,0.666434109210968,0.3333476483821869,0.0002182468160754,2.574494487820119,2.579447411520945,2.5617714471699506,2.588989444845488,2.58148769300235,-1.3452871171142173,-0.009705372629655836,2.55202111276612,2.4391298599789013,0.7976385354995728,0.2011003792285919,0.0012610738631337,2.667147374011776,AAPL_stock_gdelt_final_train
-0.939160393692427,-0.9709373037973374,-0.9955281375673748,-1.002857448286334,-1.0044066046734055,-0.3072060105478173,0.6830477089599406,-0.9924656974663512,-0.9757077086716739,0.5995036363601685,0.0010386961512267,0.3994576334953308,-0.9365643444494511,-0.9687458287749827,-0.971772143593352,-0.9604126539588265,-0.9637242556276898,-0.7176071285563909,0.044479468713448135,-0.9811876929895695,-0.9753047954119815,0.999964952468872,7.878668384364573e-07,3.421552901272662e-05,-0.913196578674047,-0.9490229715549114,-0.9588141976332529,-0.9336053817974651,-0.9648238069151371,-1.2090457615777634,0.38097390518871266,-0.966830710478155,-0.9727553874552697,0.6683909296989441,2.986224171763752e-05,0.3315792381763458,-0.9599318333424697,-0.9884686859950534,-0.9534151736262908,-0.9726991872128294,-0.9241412481514575,-0.30247194361327695,-0.7502953089593593,-0.9678598620117452,-0.974803964340994,0.9983093738555908,0.00166655133944,2.4094308173516765e-05,-1.018350140251438,-1.0377756200546708,-1.0225236695213133,-1.0162611908896453,-0.9945108528043476,-0.09423369165932678,-0.9496929673439445,-0.9833776439844838,-0.9821240114318599,0.9444374442100524,0.0095453076064586,0.046017188578844,-0.967720811718553,-0.9950429020715577,-1.0106457755140839,-1.0062084371984774,-1.031894757705686,-0.2952798034627252,0.8400428787788391,-0.9822361519689277,-0.9840485770862474,0.6659566760063171,0.0002674358547665,0.333775907754898,-0.9170909294208963,-0.952310184088444,-0.9793308595869237,-0.9805181613411634,-0.9725204562093014,0.8682931558814777,0.8291914877741885,-0.9686000646811396,-0.9810681078813345,0.1730630844831466,0.0001038910340867,0.8268330693244934,-1.1196099048467507,-1.123241265011459,-1.0991910873694708,-1.1659352869078612,-1.1198569732397632,4.404726126415315,-3.262460598464107,-1.0094927325387737,-0.9972788360681535,0.1781708747148513,0.1186995729804039,0.7031295895576477,-1.0715763486744552,PFE_stock_gdelt_final_train
1.533284676208082,1.453874425939581,1.4373090703074456,1.3796411286605887,1.3782662988354337,0.14841758531878244,1.8676487095376888,1.3650165134767496,1.3395939699820414,0.6307219862937927,0.3539654314517975,0.0153126502409577,1.518623753915465,1.4407259937865744,1.3811583144129582,1.3975126434348297,1.4167499647421846,-0.9047545053853052,-0.14355084732906098,1.4066612544444568,1.3588897738975427,0.7540091276168823,0.0133588034659624,0.2326320856809616,1.4367618154575674,1.3673130434716156,1.3293269424916916,1.3025703010886467,1.384863606560116,-0.7673755245348924,-0.8143811928593149,1.4172312626951877,1.3687834984517575,0.8226078152656555,0.156427651643753,0.0209645070135593,1.5723843453417823,1.488937190335014,1.4448677863010182,1.434372882332621,1.372768752116164,-0.5914442447508892,1.3731184481833496,1.459392536587017,1.3904482683299952,0.7883806824684143,0.0297200009226799,0.1818993538618087,1.654244622505369,1.5623497226688507,1.507497618155337,1.5695262394434772,1.516806825002249,-0.8013151428655975,0.8123380873766695,1.5116766201379015,1.417791273837131,0.8118121027946472,0.0166121814399957,0.1715757846832275,1.6236984040130926,1.5349569118610986,1.5485305301435515,1.566175037486073,1.5278019184407898,-1.1973319805730673,-0.29604777353921075,1.543179222385776,1.4397947846277699,0.5516390204429626,0.3042202293872833,0.1441407352685928,1.5894884778007825,1.5042770975103754,1.5290941261023132,1.5650582542272864,1.5223043717215194,-1.1003018163647376,-0.3334143116526801,1.5581709224795195,1.4566019290402854,0.7373262047767639,0.2320270240306854,0.0306467749178409,1.4856348790215756,1.4111417079564677,1.4254309703406531,1.448893195149458,1.4882189109645563,-0.9963890471515757,-1.0224391453224104,1.5432000267363257,1.462178674732333,0.2089742720127105,0.0341528207063674,0.756872832775116,1.455088106764529,PFE_stock_gdelt_final_train
0.6451655589829333,0.6451655589829333,0.6345608968263553,0.6574204799798842,0.6294875942945626,-0.2261371095435746,0.23760522033416004,0.6540555368858635,0.7307735778356185,0.5282422304153442,0.0722831338644027,0.3994746506214142,0.5999010110987942,0.5999010110987942,0.6047202401984615,0.6407950270597486,0.6498677509126811,-0.905891825573921,-0.40964262687733866,0.6445501801079505,0.7235137236554936,0.7650821805000305,0.2341057807207107,0.0008120145648717,0.5826475744452707,0.5826475744452707,0.5946905374183441,0.6384179979259673,0.6145318984852907,-0.8400185397056975,-0.1729291769489293,0.6330366113976583,0.715267365160068,0.0001352622493868,0.9998613595962524,3.395103703951463e-06,0.5478464498811019,0.5478464498811019,0.6105394894332287,0.5708445553173691,0.6374074300469506,0.3529718647995843,-0.7854713396961969,0.6312517036484867,0.6815545606577444,0.99839049577713,8.490498294122517e-05,0.0015245452523231,0.4497207517223688,0.4497207517223688,0.4782517057739125,0.5089265738056408,0.5272150589853151,0.1217314339703667,-0.8743641450106309,0.5892825592974683,0.664437498739436,0.1289105117321014,0.0708595812320709,0.8002298474311829,0.41552421414630564,0.41552421414630564,0.4062342454187406,0.4337241621698319,0.4208201415669117,-0.3226072768260004,-0.32675382830675886,0.5491154632355154,0.6456131665009079,0.4863502383232116,0.0897110104560852,0.4239387512207031,0.39382200125166633,0.39382200125166633,0.4199628557278728,0.43664554188122756,0.43286235942845536,-0.5152596407422477,-0.2178259520346578,0.5134750392465582,0.6264291005522816,0.5892349481582642,0.0691333711147308,0.341631680727005,0.36071021951576465,0.36071021951576465,0.30908065135599,0.25869221699093325,0.33201534725791765,0.9675012289210667,-0.32042432494799633,0.4783301483881212,0.6058291917138717,0.7271158695220947,0.0304206907749176,0.2424634397029876,0.4808792160295628,AMZN_stock_gdelt_final_train
0.0687247605351422,0.07085187366775214,0.10588443268044599,0.11637228542130518,0.11521498292116365,1.0036772509323815,-0.5328823530660463,0.24764929611626252,0.3855792321109887,0.1109717041254043,0.8857930302619934,0.0032352444250136,0.19209333883397683,0.19462043426904713,0.16290804279719764,0.13105368442825022,0.08544226683215712,0.34310553388498405,1.1855929856909393,0.23756105668788774,0.3722985178144183,4.6108136302791536e-05,0.9999520778656006,1.8005040374191594e-06,0.08800010045955142,0.0901894190399082,0.11011982770132672,0.045066024116757135,0.16832710278613283,0.6436436652146861,-1.0709785517321344,0.20365690065620648,0.3504744160016248,0.7635369300842285,0.200750857591629,0.0357122272253036,0.18107699563355326,0.18356787664225502,0.17411253973757998,0.1552631570995247,0.10265672804484421,-0.06456267608547757,0.8783372367055731,0.20177937262730392,0.3393531147856509,0.6507905125617981,0.3491719663143158,3.753896089619957e-05,0.22649643838841557,0.22913442314681065,0.1929794061969423,0.17418340950609015,0.12682690233213295,-0.4817960716488641,0.39416724660491625,0.2118633872185877,0.33349741609180356,0.4993077218532562,0.2520161271095276,0.2486761212348938,0.29717189431092644,0.30003914999802556,0.28163129423769073,0.3327223422424454,0.2905688809906519,-0.626612981525748,0.6360804246144104,0.23730890929807097,0.3347944351239294,0.0016994782490655,0.9982967972755432,3.694809720400372e-06,0.33076338188380344,0.3337397037153352,0.2878900906251845,0.3664153815074947,0.330871569089433,-0.5621436306294337,0.2709648357238516,0.2648924675612155,0.3391201585119835,0.4964470863342285,0.5034540891647339,9.88526371656917e-05,0.2841291889826884,0.28695389056504467,0.3050878272115655,0.34219226000125014,0.3267754990098147,-0.7859689735038777,-0.4965505560584831,0.2737806160009628,0.3386842698986205,0.5897560119628906,0.3004041016101837,0.1098399013280868,0.20176035488316998,GOOG_stock_gdelt_final_train
1.70414768854206,1.700409723209349,1.6835081899132442,1.4656479266649125,1.4640296215125816,1.7455400361181448,1.129901763501435,1.4941250123146663,1.1745222873255157,0.2677584290504455,0.4982838332653045,0.2339577674865722,1.5068911397279805,1.5207129511874755,1.673790193852189,1.5672922468353818,1.6124654801125256,0.9292958568546387,-1.9102084222263371,1.5005310882669043,1.207728493558455,0.657910168170929,0.3232874274253845,0.0188024751842021,1.6548327206913847,1.6554855302038805,1.6014419540176872,1.60415205964265,1.6003706256685735,0.3959910780454971,1.4811892728154685,1.5426789813327983,1.2517373304939257,0.4433405995368957,0.3024788796901703,0.2541804909706116,1.3192545925028463,1.3497816612738993,1.5452911981231998,1.3975126434348297,1.6080672749627385,1.3761371516260077,-3.275957920829676,1.4895834464105473,1.260394125969893,0.0735572502017021,0.0029605778399854,0.9234821796417236,1.348122903741236,1.3760789435610348,1.395196106366362,1.3025703010886467,1.329887300495555,0.6388001572547577,0.29969975110432806,1.4570487191671089,1.2709609492395089,0.2510077953338623,0.2486885786056518,0.5003036260604858,1.3096340371491308,1.3410161791656021,1.4578259382206806,1.3729391508363031,1.4948162186892386,0.3871541531010217,-0.392153333879767,1.422932334260912,1.2769713468853947,0.4352275133132934,0.3305630981922149,0.2342093586921692,1.3914223248925839,1.415524658001177,1.432989686334224,1.4265536951590259,1.3584747950973182,0.4415655762653226,0.8460184047080527,1.4179900021816891,1.2900763793288603,6.231186489458196e-06,0.999993622303009,1.0472453482179844e-07,1.4756183818571247,1.4922241938779859,1.432989686334224,1.3818751212686842,1.3243897537762845,-0.3017011404072684,0.8595147410685173,1.435535977563846,1.3098560245439455,0.8937016725540161,0.0250189267098903,0.0812794044613838,1.7666920967542306,PFE_stock_gdelt_final_train
-1.479078276902156,-1.4819698555203533,-1.4592200494842102,-1.473019711154125,-1.5126591974233492,1.0197467627284953,0.8588437959606926,-1.4894100364665182,-1.581774980087043,0.0006592820282094,0.9993387460708618,1.8924890810012585e-06,-1.5318870050757079,-1.534950063073345,-1.539210792650798,-1.5361007691063775,-1.5083505703747222,0.7127043051956043,-0.8091631653244821,-1.5014400054920976,-1.5776957099772762,0.6667611002922058,0.0606615096330642,0.2725773751735687,-1.4052962857105562,-1.4079487327439577,-1.4138591979413944,-1.4568995469130515,-1.4940535346340305,0.6928087191623205,1.7915795958769687,-1.4784321271795096,-1.5621291510480242,0.7997164726257324,0.2001276910305023,0.0001557767536723,-1.3548219053656383,-1.357310474133318,-1.3496200233983775,-1.3333043021243294,-1.36076085770096,1.9774131442921419,0.6579740528394503,-1.4484050426978419,-1.543249647567758,0.3960751891136169,0.6038901209831238,3.4706052247202024e-05,-1.0797598463216105,-1.0813565833765846,-1.0401685738303867,-1.131285818735575,-1.0701020267539585,5.506010109522158,3.7626331166265445,-1.3562877204493107,-1.500320576280855,3.4960407901962758e-06,0.9999963641166688,2.7328045604235743e-08,-1.0946163769658368,-1.0962615864637255,-1.1132286973043943,-1.0842083164995417,-1.078042695214771,1.1712593025204268,-0.24339223868159857,-1.2909587717180682,-1.4626858035278225,0.345689982175827,0.653998613357544,0.0003114003920927,-1.0258703521565424,-1.0272923863396182,-1.0671014325552055,-1.051656735237316,-1.075898257777089,0.5644439285052675,0.8393757405540823,-1.2245677393525598,-1.4220327278582368,0.3924098908901214,0.6065269112586975,0.0010632214834913,-1.0356915092687051,-1.0371451714094877,-1.0266016794175454,-1.02701940126111,-1.006518012164783,0.0035414453361481187,-0.17668867566455557,-1.1772594430546501,-1.3859953635209032,0.459589809179306,0.5396934151649475,0.0007167694857344,-1.0538279838778621,GOOG_stock_gdelt_final_train
-0.41779034182182506,-0.43905793741038474,-0.4797820002397077,-0.49149182794715374,-0.5286776648830362,-0.2093399611602777,1.3092820255434154,-0.4598510937464465,-0.5352344422392785,0.9978695511817932,0.0010302575537934,0.001100180670619,-0.46985958739188904,-0.4932066242525219,-0.5005027258727706,-0.4838502527101675,-0.47883025769412185,-0.5237385126846718,-0.8289508332921028,-0.4604544741983491,-0.5269084580400186,0.9973371624946594,0.002648533321917,1.4412357813853305e-05,-0.4324267174390661,-0.45427830922266926,-0.45497502104100995,-0.4475519855022356,-0.4359996473950528,-0.24690489258236817,0.5125134992007141,-0.4515026067923996,-0.5158856548373284,0.5884683728218079,0.1612931787967682,0.2502384483814239,-0.43847741175645377,-0.460571188674387,-0.4526402098548043,-0.43506059545142417,-0.41202592593403864,-0.6040293014240998,-0.1432562209001901,-0.44630884525796316,-0.5064231892020871,0.2036857306957245,0.5004041790962219,0.2959100902080536,-0.43735177245905926,-0.459400150354841,-0.4921854898390565,-0.47135886265935606,-0.4935945726452518,-0.8967247502665978,-0.0358649828969785,-0.44213072545152937,-0.49771709111958995,0.9999964237213136,2.5427343643968925e-06,1.1022756325473893e-06,-0.4702825230438859,-0.49364609858754604,-0.4924771742424448,-0.46342353592402924,-0.5044117441745907,-0.30442346028118616,-0.5460102481052521,-0.4472704537147403,-0.4928407971687973,0.0637764409184455,0.4742122590541839,0.462011307477951,-0.4752071402422924,-0.4987679397197177,-0.5327518878950176,-0.493108582376953,-0.5079199195666527,-0.4568214226869763,-0.12710153548261074,-0.4523624802809801,-0.48886217022577566,0.8296166062355042,0.0036182187031954,0.1667651385068893,-0.5313586342794564,-0.557161305505015,-0.5520133008717395,-0.5568876386113273,-0.5506046532948667,0.022785073032163965,-0.9017581448125047,-0.47028865430091205,-0.49042602860511575,0.0048032230697572,0.0001243252918357,0.9950724840164183,-0.6207210847164355,MSFT_stock_gdelt_final_train
-0.22348449416952643,-0.22348449416952643,-0.02404586088486321,-0.18363530288868612,0.0023534256036693525,3.709485752268642,-2.699807628990651,0.15585948192945376,0.4082967032149821,0.6237689256668091,0.3430468142032623,0.03318427875638,-0.16454719735719409,-0.16454719735719409,-0.2083847506458737,-0.3924150871877686,-0.3370568229954859,3.4089883804501007,0.5739930013604575,0.0766367836642241,0.3574018310034728,0.1115324720740318,0.7998732328414917,0.0885942131280899,-0.30586065398082984,-0.30586065398082984,-0.25001977849066165,-0.30562151712880314,-0.23655129314284754,1.0764261267556265,-1.4425869532958246,-0.018691698599259864,0.2976482582363945,0.7496572136878967,8.674343916936778e-06,0.2503341436386108,-0.3403826656162175,-0.3403826656162175,-0.2009557610383722,-0.3313055706018526,-0.15882764734640628,1.2484165966345184,-0.3826448523289085,-0.098961009597174,0.24003240168343343,0.8300611972808838,0.0025075452867895,0.1674312204122543,-0.31666516276122586,-0.31666516276122586,-0.23010018606139207,-0.26817560296087145,-0.2812632473292907,0.5973869528024467,0.22254300157516427,-0.1531357528262796,0.18991770551939005,0.5628427267074585,0.1981155574321746,0.239041656255722,-0.18209535834060012,-0.18209535834060012,-0.23769969100767202,-0.31231826208320035,-0.2793879323840403,0.48493441452248465,1.372209141771649,-0.1595690907176656,0.15720085293545255,0.9999923706054688,5.636219157167943e-06,2.0266022602299927e-06,-0.008616265502354862,-0.008616265502354862,-0.040745972568664225,-0.1143368189897036,-0.15882764734640628,0.625896047014268,1.721915713946031,-0.12030850311658664,0.1440133252569338,0.9887793064117432,0.0090480102226138,0.0021727411076426,0.041608923349919086,0.041608923349919086,0.0009660469664863503,-0.010949091427085738,0.003903339115796863,-0.06120192055548696,0.4617828635254624,-0.07809952360312605,0.1368176406920576,0.1979202181100845,0.8000141382217407,0.0020656792912632,0.02359620491555861,AMZN_stock_gdelt_final_train
