Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,negative,neutral,positive
2021-01-04,-2.1256556295376945,-2.230142547123199,-2.225401134434262,-2.22181340093658,-2.227254039326924,0.7985733182711986,,-2.1119412752945417,-2.078198435171619,XOM,Exxon Mobil Corporation,,,
2021-01-05,-2.056827525222732,-2.143390635423919,-2.1155358012430465,-2.185575443420849,-2.210361718452725,2.6611012139575974,2.6862225340232344,-2.0947765987377305,-2.071994398090153,XOM,Exxon Mobil Corporation,,,
2021-01-06,-2.018627922551007,-2.0952432979562365,-2.1026104969301085,-2.1039311152848583,-2.099045494264015,1.7967927537598751,1.3894021949955444,-2.072376694639801,-2.062911123368932,XOM,Exxon Mobil Corporation,,,
2021-01-07,-2.00658259825762,-2.0800617795953187,-2.0823607494155367,-2.0676933243191664,-2.0734903981334143,1.0004356997279171,0.3787805421476248,-2.052572846909178,-2.0535678578063057,XOM,Exxon Mobil Corporation,,,
2021-01-08,-1.98937581102492,-2.0583738016704984,-2.071589635095728,-2.049355998459991,-2.0648276228770137,0.8974210932444755,0.5660673610125623,-2.033428851536557,-2.0435229922808698,XOM,Exxon Mobil Corporation,,,
2021-01-11,-1.941884460447576,-1.9985149362674763,-2.014718164635472,-2.0580880504619774,-2.071757810036395,1.9984261884303207,1.6661507948338872,-2.0072272385074146,-2.030110514494161,XOM,Exxon Mobil Corporation,,,
2021-01-12,-1.9060936997115567,-1.9534039024719767,-1.970341226231192,-1.963782255250608,-1.96693870859716,1.846050654826466,1.1998786129596637,-1.978650360393092,-2.01469124038298,XOM,Exxon Mobil Corporation,,,
2021-01-13,-1.887510522361708,-1.929981012067438,-1.947075579855406,-1.929727435647904,-1.920593050988414,0.940016642830528,0.5750522383616081,-1.952583341588036,-1.9989986654818448,XOM,Exxon Mobil Corporation,,,
2021-01-14,-1.822467490868908,-1.8480003165200607,-1.844965297768624,-1.8943626999873755,-1.921892409446831,1.6811746266921164,2.162414853549676,-1.9168123402002497,-1.978869830629317,XOM,Exxon Mobil Corporation,,,
2021-01-15,-1.905749761412964,-1.9529702157185824,-1.9311342123270927,-1.947191373101837,-1.904133794524122,2.47521931818272,-2.8208997398871447,-1.9107534137112527,-1.9680777985484448,XOM,Exxon Mobil Corporation,,,
2021-01-19,-1.873056515363308,-1.9117630245681965,-1.9156239457640645,-1.900911780626376,-1.9240580619537573,0.4743732215696147,1.0645508395097718,-1.8980560232913248,-1.9553199520087023,XOM,Exxon Mobil Corporation,,,
