Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,negative,neutral,positive
2021-01-04,-0.6127103488940813,-0.2592427378128074,-0.2866151798666508,-0.2772247557382644,-0.2528266835442719,0.1500815611242366,,-0.6203132851288008,-0.6382893921639619,PFE,Pfizer,,,
2021-01-05,-0.5687996126904706,-0.217658999815874,-0.2402496228067754,-0.2404196441738202,-0.2692901429780809,-0.0716006661185676,0.6607008253093445,-0.6092301175900161,-0.6341878306728465,PFE,Pfizer,,,
2021-01-06,-0.60577758394222,-0.2526771041547294,-0.2283886089551889,-0.2214590999765927,-0.2572166881769996,0.2347698347923571,-0.5463143380605764,-0.6102510641723641,-0.6339131324884245,PFE,Pfizer,,,
2021-01-07,-0.5838216630103876,-0.2318848177075302,-0.2639712391833481,-0.2326124864038405,-0.234167593753379,-0.1989180385954334,0.3310196628505518,-0.6054750508042049,-0.6316125744825796,PFE,Pfizer,,,
2021-01-08,-0.5757337597173986,-0.2242246334739512,-0.2229973512026307,-0.2069599103502652,-0.2209967424675691,0.1438184607019021,0.1228286682985102,-0.5998516359877394,-0.6287656929231441,PFE,Pfizer,,,
2021-01-11,-0.5017780936289122,-0.1541884247962388,-0.1906489820340861,-0.1790770824694294,-0.2144111074777575,0.982000762624104,1.1015776526771532,-0.5769675001702792,-0.619269656436791,PFE,Pfizer,,,
2021-01-12,-0.5699541982015707,-0.2187531329426422,-0.1949621527667722,-0.2158826194920634,-0.1617272836407047,1.0149957214801977,-0.9937211751465538,-0.577012198823595,-0.6170050079714758,PFE,Pfizer,,,
2021-01-13,-0.6069324458683345,-0.2537712372814984,-0.2618150651436056,-0.2359582896029203,-0.23855801707992,-0.0037857791642486,-0.5464658998673798,-0.5863791148177846,-0.6184002565386431,PFE,Pfizer,,,
2021-01-14,-0.6196436666759694,-0.2658087889196175,-0.2844585945003069,-0.2393040928020001,-0.2627049266820818,-0.0496161529226479,-0.1879143418201361,-0.5966126422334144,-0.6208559788262807,PFE,Pfizer,,,
2021-01-15,-0.6254212932867027,-0.2712802894509265,-0.3038674514707932,-0.2627255661119368,-0.2736805663046219,0.1938626338731984,-0.0843661551392181,-0.6057460736094851,-0.6236281232645132,PFE,Pfizer,,,
2021-01-19,-0.6219544961882519,-0.2679974726218875,-0.2801454237676208,-0.2381889668883698,-0.2649001383453531,0.1431454653999862,0.0545230020222194,-0.6117211198387178,-0.6258244321379901,PFE,Pfizer,,,
2021-01-20,-0.6485320761446496,-0.2931667090248946,-0.3006323677579792,-0.2560339597137772,-0.2616071115035407,0.2613016135417625,-0.3969244716675958,-0.6229106448386182,-0.6303036033466282,PFE,Pfizer,,,
2021-01-21,-0.6508431820719456,-0.2953553927271646,-0.3243543954611523,-0.2906083939927726,-0.3055105073813247,0.1660879358725068,-0.0325490941362468,-0.6318861168678365,-0.6345914501889879,PFE,Pfizer,,,
