Company,Target,Predicted
AAPL_stock_gdelt_final_train,120.52999889328947,131.55366985015078
MSFT_stock_gdelt_final_train,289.6300065130436,307.9684378095663
AAPL_stock_gdelt_final_train,156.8099980246889,171.55222611917515
AAPL_stock_gdelt_final_train,155.08999665638365,163.42991193113235
AAPL_stock_gdelt_final_train,178.6699980130002,186.67668571554927
MSFT_stock_gdelt_final_train,414.7399959387804,447.71727757533887
MSFT_stock_gdelt_final_train,277.6499936361743,290.90386936613146
MSFT_stock_gdelt_final_train,317.0100115158021,349.9782995142887
AAPL_stock_gdelt_final_train,169.71000828697805,180.5965335559015
MSFT_stock_gdelt_final_train,311.209989975012,326.0948946872705
AAPL_stock_gdelt_final_train,171.1399995865784,182.36249470903488
AAPL_stock_gdelt_final_train,246.49000816423663,253.23452368159218
MSFT_stock_gdelt_final_train,295.36999437837954,298.27203290219774
AAPL_stock_gdelt_final_train,155.96000560450346,159.45981983537507
AAPL_stock_gdelt_final_train,133.4900053286699,183.92635185369537
AAPL_stock_gdelt_final_train,188.0599944584971,198.48032339754266
MSFT_stock_gdelt_final_train,290.7300075810709,322.32700164735803
AAPL_stock_gdelt_final_train,160.240005252129,167.58948928962994
AAPL_stock_gdelt_final_train,130.72999589046793,182.89593432816736
MSFT_stock_gdelt_final_train,337.22000215564736,367.68768593744977
AAPL_stock_gdelt_final_train,189.770004569231,204.37528440940636
AAPL_stock_gdelt_final_train,140.08999624235622,167.5957561465066
AAPL_stock_gdelt_final_train,145.11000157070254,134.0627275964536
MSFT_stock_gdelt_final_train,288.76001279296366,304.1520460817774
AAPL_stock_gdelt_final_train,236.47999253825284,251.35764681461995
MSFT_stock_gdelt_final_train,244.97000043440767,273.79300499135303
AAPL_stock_gdelt_final_train,120.9899977204988,132.19827602746108
MSFT_stock_gdelt_final_train,230.35000667944087,246.29957134260803
MSFT_stock_gdelt_final_train,262.9700023476999,286.24985188472425
AAPL_stock_gdelt_final_train,172.69000077020695,190.4195893689311
MSFT_stock_gdelt_final_train,232.89999411058852,253.71112043221547
MSFT_stock_gdelt_final_train,308.6499912246655,334.46331512767216
MSFT_stock_gdelt_final_train,323.17001445322245,334.9036533869731
AAPL_stock_gdelt_final_train,228.19999504773943,244.98782471418463
AAPL_stock_gdelt_final_train,133.47999600180296,142.79143246449607
MSFT_stock_gdelt_final_train,260.3599869477212,283.17102978479676
MSFT_stock_gdelt_final_train,316.48001079369357,340.2359524862114
MSFT_stock_gdelt_final_train,268.75000125009234,290.4339936254474
MSFT_stock_gdelt_final_train,403.9299929826448,436.3475994567562
MSFT_stock_gdelt_final_train,327.73000961174154,357.88818137198183
AAPL_stock_gdelt_final_train,180.1900041659199,191.23141518519398
AAPL_stock_gdelt_final_train,151.75999553983422,163.19992593663693
MSFT_stock_gdelt_final_train,276.3800036779922,302.04742824933425
AAPL_stock_gdelt_final_train,151.21000657172453,173.20958442830752
AAPL_stock_gdelt_final_train,139.1399998370796,153.62893041993695
MSFT_stock_gdelt_final_train,299.35000640489676,322.651213930134
MSFT_stock_gdelt_final_train,416.05999113334843,450.6669625979776
MSFT_stock_gdelt_final_train,323.3800029671875,357.76580093649324
AAPL_stock_gdelt_final_train,145.39999463301157,157.43606723050513
MSFT_stock_gdelt_final_train,409.5400144081287,449.67974722972946
AAPL_stock_gdelt_final_train,132.05000257640313,155.496428259589
AAPL_stock_gdelt_final_train,150.02000527898787,159.74818878687887
MSFT_stock_gdelt_final_train,417.0000013149657,450.22268296429326
MSFT_stock_gdelt_final_train,294.2999873215868,324.628566457679
AAPL_stock_gdelt_final_train,171.83999559522465,182.25206367747825
AAPL_stock_gdelt_final_train,189.7899955875716,204.04197605682634
AAPL_stock_gdelt_final_train,218.79999884147327,232.00969982408338
AAPL_stock_gdelt_final_train,146.05999797597917,161.04757096622743
MSFT_stock_gdelt_final_train,258.0599971653874,279.97952089989127
MSFT_stock_gdelt_final_train,331.829990074366,364.5451931409189
MSFT_stock_gdelt_final_train,337.7699912764147,372.66045256107833
AAPL_stock_gdelt_final_train,196.4499978206705,211.3534763091603
MSFT_stock_gdelt_final_train,256.72000215891427,270.98877798818927
AAPL_stock_gdelt_final_train,138.33999559174316,173.39585548222908
MSFT_stock_gdelt_final_train,233.86999449902487,252.1994321574757
AAPL_stock_gdelt_final_train,176.38000602924726,195.3279668406117
AAPL_stock_gdelt_final_train,235.85999886735976,254.11997868875739
AAPL_stock_gdelt_final_train,129.7400057566129,132.09154388700534
MSFT_stock_gdelt_final_train,278.9100008082733,311.3817897669106
AAPL_stock_gdelt_final_train,173.92999236359208,185.86227492711473
AAPL_stock_gdelt_final_train,190.53999465166322,186.69391319456165
MSFT_stock_gdelt_final_train,445.70000912112306,463.56534614150956
AAPL_stock_gdelt_final_train,222.66000003359125,232.75415480312265
AAPL_stock_gdelt_final_train,148.71000685701986,186.19300681072104
MSFT_stock_gdelt_final_train,320.39999675358746,345.2633200800629
AAPL_stock_gdelt_final_train,194.27000745697853,197.46860440426946
AAPL_stock_gdelt_final_train,221.55000107860778,236.43361609672596
MSFT_stock_gdelt_final_train,232.4199986248659,250.51232989618074
MSFT_stock_gdelt_final_train,375.2800056305351,406.15779778664734
AAPL_stock_gdelt_final_train,127.84999888913232,125.94727974074179
MSFT_stock_gdelt_final_train,335.95001219746524,361.6038778322218
AAPL_stock_gdelt_final_train,142.91000318227412,155.68706995724818
AAPL_stock_gdelt_final_train,189.36999713206407,204.34569328059933
MSFT_stock_gdelt_final_train,329.82001088011026,358.2153002281448
AAPL_stock_gdelt_final_train,220.82001003925265,240.59218157466947
MSFT_stock_gdelt_final_train,265.8999957160832,282.46652813583574
AAPL_stock_gdelt_final_train,189.839994391418,203.57180873351376
AAPL_stock_gdelt_final_train,194.71000543402465,206.21178809259243
MSFT_stock_gdelt_final_train,409.1400181700265,436.5271222119737
MSFT_stock_gdelt_final_train,411.8399965816316,451.4080779410179
AAPL_stock_gdelt_final_train,174.77999753857438,182.17245673842896
MSFT_stock_gdelt_final_train,236.47999658354956,256.0382851539517
AAPL_stock_gdelt_final_train,148.27999801174562,161.21787301443072
MSFT_stock_gdelt_final_train,408.39001571254636,441.44750964398924
AAPL_stock_gdelt_final_train,138.88000393127894,155.67718924124995
AAPL_stock_gdelt_final_train,224.2299964871594,246.3082778180113
MSFT_stock_gdelt_final_train,231.3200070678772,266.8803593321455
MSFT_stock_gdelt_final_train,262.8500072806847,279.5146822052339
AAPL_stock_gdelt_final_train,183.78999457164085,198.7554528698647
MSFT_stock_gdelt_final_train,341.9500090308139,368.721832574418
MSFT_stock_gdelt_final_train,328.7900110559586,357.0845366569666
MSFT_stock_gdelt_final_train,372.5199935434758,398.09392841008963
MSFT_stock_gdelt_final_train,418.46999700102975,454.9901024607789
MSFT_stock_gdelt_final_train,275.8500067602991,304.21667549106866
AAPL_stock_gdelt_final_train,143.7500000932892,153.6904935729723
AAPL_stock_gdelt_final_train,152.33999441924917,158.2718890713351
AAPL_stock_gdelt_final_train,160.0099937480398,163.3414446598368
MSFT_stock_gdelt_final_train,255.13999799633348,257.31034851854207
AAPL_stock_gdelt_final_train,171.10000479510026,183.821600958358
AAPL_stock_gdelt_final_train,135.13000435922194,138.08753564511068
AAPL_stock_gdelt_final_train,185.55999899539142,193.21323001785805
AAPL_stock_gdelt_final_train,226.80000303044693,241.14221093296936
AAPL_stock_gdelt_final_train,143.16000357890448,151.20590377872182
AAPL_stock_gdelt_final_train,164.89999580898706,173.7673601999244
MSFT_stock_gdelt_final_train,441.05999188849097,461.08599338940627
MSFT_stock_gdelt_final_train,404.5199817272224,437.1548203222738
AAPL_stock_gdelt_final_train,121.2600018902667,126.9430956280807
AAPL_stock_gdelt_final_train,153.83999679903133,153.30316440392357
AAPL_stock_gdelt_final_train,194.83000256325596,208.89422391895084
MSFT_stock_gdelt_final_train,254.69000413067624,272.7668400179528
AAPL_stock_gdelt_final_train,124.97000135634683,158.06356072197516
MSFT_stock_gdelt_final_train,295.7099949851818,321.06159220535125
MSFT_stock_gdelt_final_train,374.36998946015234,401.49773889354043
AAPL_stock_gdelt_final_train,220.27000619054658,232.99621533868302
MSFT_stock_gdelt_final_train,248.88000360821843,257.3310293208088
AAPL_stock_gdelt_final_train,144.57000811176317,133.88070388989962
AAPL_stock_gdelt_final_train,159.58999529253225,167.00291318661377
AAPL_stock_gdelt_final_train,177.78999355571008,192.17777009595576
MSFT_stock_gdelt_final_train,414.92002087683437,446.6349974743753
MSFT_stock_gdelt_final_train,343.1099905124793,368.1554616408176
MSFT_stock_gdelt_final_train,329.05999520122356,358.3862402221567
MSFT_stock_gdelt_final_train,432.6799908075264,459.5158959246001
MSFT_stock_gdelt_final_train,239.2299954492023,255.04704471418063
AAPL_stock_gdelt_final_train,187.6799907944677,197.75373363736077
AAPL_stock_gdelt_final_train,184.3999927333636,201.0911197813151
AAPL_stock_gdelt_final_train,155.85000398444248,164.6127917956001
MSFT_stock_gdelt_final_train,378.85000819754356,412.67594839246163
MSFT_stock_gdelt_final_train,346.07000832742057,364.6543646460414
MSFT_stock_gdelt_final_train,418.39999575715416,457.4630942302866
MSFT_stock_gdelt_final_train,259.6199939072322,281.46995390563467
AAPL_stock_gdelt_final_train,183.3800043801005,186.00184641798796
MSFT_stock_gdelt_final_train,337.20001375698854,355.5559681909727
AAPL_stock_gdelt_final_train,222.00999857719242,238.89869317751953
AAPL_stock_gdelt_final_train,225.88999929084898,242.4512612483678
AAPL_stock_gdelt_final_train,148.83999524382253,159.27596368966647
AAPL_stock_gdelt_final_train,143.0000010291976,153.43201336220318
AAPL_stock_gdelt_final_train,181.82000768730163,181.29449304864278
MSFT_stock_gdelt_final_train,238.72999634715916,249.35848874101612
MSFT_stock_gdelt_final_train,304.20999493757705,326.1406541960387
AAPL_stock_gdelt_final_train,126.84999836551061,132.6059831103564
AAPL_stock_gdelt_final_train,173.55999696352987,171.76145580751597
MSFT_stock_gdelt_final_train,232.13000515665726,253.52614975410506
MSFT_stock_gdelt_final_train,297.30999515525224,315.6214607552211
AAPL_stock_gdelt_final_train,151.02999812308065,160.53670733760723
MSFT_stock_gdelt_final_train,314.97000026615757,332.5031281225384
AAPL_stock_gdelt_final_train,166.8899992212607,182.13089310693218
AAPL_stock_gdelt_final_train,249.78999724368134,256.2534990757452
AAPL_stock_gdelt_final_train,147.91999812085373,154.55188452998698
AAPL_stock_gdelt_final_train,123.54000102209869,139.29104001616503
AAPL_stock_gdelt_final_train,174.21000692312666,184.08873742462296
MSFT_stock_gdelt_final_train,370.2699861710353,395.40353712536313
AAPL_stock_gdelt_final_train,141.50000077521491,153.23333614249728
MSFT_stock_gdelt_final_train,270.4100046602935,293.0120785667387
MSFT_stock_gdelt_final_train,285.7600105718739,309.54556583408345
AAPL_stock_gdelt_final_train,168.82000832051762,180.16334664039977
MSFT_stock_gdelt_final_train,399.04001043873,443.6942452191616
MSFT_stock_gdelt_final_train,277.3200062507786,298.7285475358986
AAPL_stock_gdelt_final_train,129.61999480968495,191.07426758419314
MSFT_stock_gdelt_final_train,321.85998682707583,348.0086166882466
AAPL_stock_gdelt_final_train,189.9699997846165,204.63174936226534
MSFT_stock_gdelt_final_train,281.76998532395015,304.62402185977777
MSFT_stock_gdelt_final_train,337.30999940701264,354.4368917839893
AAPL_stock_gdelt_final_train,230.57000637564144,249.20641426633762
AAPL_stock_gdelt_final_train,152.55000215020087,169.636089987346
MSFT_stock_gdelt_final_train,336.0700110688959,363.66336008002696
AAPL_stock_gdelt_final_train,165.11999479751012,177.32706245383852
AAPL_stock_gdelt_final_train,126.11000012508802,134.01023948141233
AAPL_stock_gdelt_final_train,193.72999486584382,206.09920575195872
MSFT_stock_gdelt_final_train,424.010017182638,450.56202160281106
MSFT_stock_gdelt_final_train,304.3599878202422,318.14331643648626
MSFT_stock_gdelt_final_train,423.0299997683797,449.6125308179472
AAPL_stock_gdelt_final_train,170.0300006315949,178.83962830856677
MSFT_stock_gdelt_final_train,327.26001212976377,345.7756835322471
AAPL_stock_gdelt_final_train,144.86999455744302,159.63150790484144
MSFT_stock_gdelt_final_train,406.3500120717327,464.22022299562747
AAPL_stock_gdelt_final_train,150.5899958944356,160.1045237994616
AAPL_stock_gdelt_final_train,182.6300053160089,193.01647452088503
MSFT_stock_gdelt_final_train,338.700011063118,363.6979346074368
AAPL_stock_gdelt_final_train,168.44999591405957,180.89957052383983
AAPL_stock_gdelt_final_train,190.67999130243308,189.08033569447443
MSFT_stock_gdelt_final_train,303.6799942154685,326.71195565203385
MSFT_stock_gdelt_final_train,332.6400109896386,353.9684617211679
MSFT_stock_gdelt_final_train,300.4700034804137,318.28911685334975
MSFT_stock_gdelt_final_train,235.77000516312592,246.31183297353255
MSFT_stock_gdelt_final_train,307.41000288654874,331.76446282303374
AAPL_stock_gdelt_final_train,126.04000073680335,135.5786224531727
AAPL_stock_gdelt_final_train,181.16000221853454,194.35000554313277
AAPL_stock_gdelt_final_train,228.02999911466173,242.91860550996662
AAPL_stock_gdelt_final_train,145.36999535070373,154.93747904665736
MSFT_stock_gdelt_final_train,247.64999425176939,263.8501957055424
AAPL_stock_gdelt_final_train,197.9600042128209,208.98764855464137
AAPL_stock_gdelt_final_train,179.46000462336684,187.5203985240611
MSFT_stock_gdelt_final_train,376.04000609176006,404.13425965580615
MSFT_stock_gdelt_final_train,404.86998794660036,435.19682466042656
AAPL_stock_gdelt_final_train,142.83000084452092,153.1420288030921
AAPL_stock_gdelt_final_train,167.9999981762442,180.44950476044096
MSFT_stock_gdelt_final_train,302.0100080191842,324.45120461042467
AAPL_stock_gdelt_final_train,192.52999806393683,209.86905603959045
MSFT_stock_gdelt_final_train,339.51000915189803,362.867628549102
AAPL_stock_gdelt_final_train,127.30999798989474,131.50118386090898
MSFT_stock_gdelt_final_train,336.9899871988692,361.1076451014524
AAPL_stock_gdelt_final_train,128.10000566316114,132.0397891727858
AAPL_stock_gdelt_final_train,142.02000534161314,135.5383300497669
AAPL_stock_gdelt_final_train,155.3300036696432,166.68848193344513
MSFT_stock_gdelt_final_train,424.7999812197741,455.03055100560965
AAPL_stock_gdelt_final_train,177.2499979709712,191.01408194922294
MSFT_stock_gdelt_final_train,328.3900148178564,348.5329412225365
MSFT_stock_gdelt_final_train,443.5700082289441,464.87318242436965
AAPL_stock_gdelt_final_train,184.25000057342342,197.2536010445321
MSFT_stock_gdelt_final_train,370.60001160058533,398.1428379748323
MSFT_stock_gdelt_final_train,430.9800106000076,453.9634885663582
AAPL_stock_gdelt_final_train,134.7799978517009,140.93070317039871
MSFT_stock_gdelt_final_train,244.69000306773614,266.6893928953205
AAPL_stock_gdelt_final_train,193.57999845430467,208.7967007418566
AAPL_stock_gdelt_final_train,151.279998519711,147.01716470291282
AAPL_stock_gdelt_final_train,168.63999987187375,181.88505715148952
AAPL_stock_gdelt_final_train,225.91000731558546,247.06824263008045
AAPL_stock_gdelt_final_train,142.05999800729182,151.77997167757846
AAPL_stock_gdelt_final_train,175.16000545420275,190.58875198861136
AAPL_stock_gdelt_final_train,227.47999526595567,241.74497712485007
AAPL_stock_gdelt_final_train,136.33000116112893,143.3517166795032
AAPL_stock_gdelt_final_train,235.0600009994218,250.85956349249312
AAPL_stock_gdelt_final_train,190.8999945425551,206.52562412190574
AAPL_stock_gdelt_final_train,146.14000031373234,148.56779512318843
MSFT_stock_gdelt_final_train,287.14999179265584,302.7464667577406
AAPL_stock_gdelt_final_train,183.63000690253034,197.7929418830301
MSFT_stock_gdelt_final_train,414.0499815037693,441.4012479523845
MSFT_stock_gdelt_final_train,355.07999016794207,372.68828566434973
AAPL_stock_gdelt_final_train,133.97999573216393,141.04888061527237
MSFT_stock_gdelt_final_train,276.41000529805757,292.20934691142617
AAPL_stock_gdelt_final_train,150.17999294809835,156.61464980697377
MSFT_stock_gdelt_final_train,253.66999850585398,283.9974401217333
MSFT_stock_gdelt_final_train,328.3399943638088,362.99524386021955
MSFT_stock_gdelt_final_train,415.8399893979768,450.7059959002691
MSFT_stock_gdelt_final_train,289.1000057909351,305.6772057915478
AAPL_stock_gdelt_final_train,227.5200028122307,241.3143581751241
AAPL_stock_gdelt_final_train,135.42999293070127,142.12920978686793
MSFT_stock_gdelt_final_train,408.5899910051049,440.79490022146643
AAPL_stock_gdelt_final_train,177.30000102641657,187.4710204536638
MSFT_stock_gdelt_final_train,247.10999933033145,260.7079692180915
AAPL_stock_gdelt_final_train,191.55999575972322,203.01765532421635
AAPL_stock_gdelt_final_train,222.71999859820693,243.10715542093425
MSFT_stock_gdelt_final_train,427.8699922935703,455.9334148749877
MSFT_stock_gdelt_final_train,287.0199873086495,313.8586620401548
AAPL_stock_gdelt_final_train,181.17999323687516,194.69270992942882
AAPL_stock_gdelt_final_train,134.16000418080782,141.42943486136795
AAPL_stock_gdelt_final_train,165.300003246154,174.7668090785802
MSFT_stock_gdelt_final_train,316.88000703179574,345.3085621883329
AAPL_stock_gdelt_final_train,179.44999635939965,152.91800355034775
AAPL_stock_gdelt_final_train,178.190000992877,189.0351837134499
MSFT_stock_gdelt_final_train,420.5499926568228,451.4818836003215
MSFT_stock_gdelt_final_train,242.82000733915447,258.39701891490955
AAPL_stock_gdelt_final_train,247.77000305229782,258.5102478071788
MSFT_stock_gdelt_final_train,231.92999181994446,254.0462399740236
MSFT_stock_gdelt_final_train,405.72000087685234,433.26857952722645
AAPL_stock_gdelt_final_train,145.53999340958092,156.70940094154184
AAPL_stock_gdelt_final_train,177.77000253736946,192.10386880271955
AAPL_stock_gdelt_final_train,165.07000874846062,174.67458339379826
MSFT_stock_gdelt_final_train,269.32000920484194,287.97147160719766
MSFT_stock_gdelt_final_train,416.55999784422244,448.46355170569956
MSFT_stock_gdelt_final_train,345.23999140465827,365.4977122404635
MSFT_stock_gdelt_final_train,313.64001467667555,335.721374439072
AAPL_stock_gdelt_final_train,148.30999729405346,164.25501974256667
MSFT_stock_gdelt_final_train,304.560001156955,324.88244270802176
AAPL_stock_gdelt_final_train,150.19000333786505,161.10572433689163
AAPL_stock_gdelt_final_train,166.16999943947692,160.73390500087277
MSFT_stock_gdelt_final_train,251.86000221298764,270.86473882757406
AAPL_stock_gdelt_final_train,169.64999271596653,176.61683284647984
AAPL_stock_gdelt_final_train,213.30999412797354,223.86326206350452
MSFT_stock_gdelt_final_train,288.4999962161201,301.88461448667664
MSFT_stock_gdelt_final_train,264.6000079422511,270.190999681764
MSFT_stock_gdelt_final_train,345.1099869206519,366.58833162004527
AAPL_stock_gdelt_final_train,146.08999725828699,154.33385403178542
AAPL_stock_gdelt_final_train,121.38999931171716,125.3751633258108
MSFT_stock_gdelt_final_train,444.8500114085328,465.7421717787766
MSFT_stock_gdelt_final_train,310.70001569571656,324.75350346033525
MSFT_stock_gdelt_final_train,256.4800120248838,284.3796925662792
AAPL_stock_gdelt_final_train,182.9100028691476,199.2031122282485
MSFT_stock_gdelt_final_train,414.20001243058874,439.8929341941294
AAPL_stock_gdelt_final_train,225.66999605072695,242.0947221590347
AAPL_stock_gdelt_final_train,173.72000163903624,185.11411255377666
MSFT_stock_gdelt_final_train,299.79000987564,318.081806647846
MSFT_stock_gdelt_final_train,337.67999402504944,366.373914766522
AAPL_stock_gdelt_final_train,154.50999352536977,166.31003860623645
AAPL_stock_gdelt_final_train,148.60000523695885,158.2270091926444
MSFT_stock_gdelt_final_train,399.6099879581562,424.5769816050452
AAPL_stock_gdelt_final_train,183.86000140022372,196.43972595756736
MSFT_stock_gdelt_final_train,284.0499867076251,301.7124114267427
AAPL_stock_gdelt_final_train,193.88999954135016,204.31628922214682
AAPL_stock_gdelt_final_train,145.49000523473194,153.41146963599692
AAPL_stock_gdelt_final_train,145.6399995204716,155.71860831838188
MSFT_stock_gdelt_final_train,395.14999566357807,441.5602877349375
MSFT_stock_gdelt_final_train,294.8500068776776,317.5669018461559
MSFT_stock_gdelt_final_train,409.339993462585,450.2033565339189
AAPL_stock_gdelt_final_train,129.8699952063153,138.4357798648601
MSFT_stock_gdelt_final_train,335.85000933352427,361.5868797040894
AAPL_stock_gdelt_final_train,229.8699976121983,244.5643569539204
AAPL_stock_gdelt_final_train,189.4100046783391,204.00395825886764
AAPL_stock_gdelt_final_train,133.11000060174075,141.42448812597038
AAPL_stock_gdelt_final_train,126.90000142095596,132.72518093898202
AAPL_stock_gdelt_final_train,174.329999800759,185.51382237901595
AAPL_stock_gdelt_final_train,133.11000060174075,143.55888859394423
MSFT_stock_gdelt_final_train,397.57998232108736,436.50102392213745
MSFT_stock_gdelt_final_train,226.7299960227349,241.75666942260705
MSFT_stock_gdelt_final_train,318.26998825257766,341.02063599473337
MSFT_stock_gdelt_final_train,341.2499965920579,369.38635742606135
MSFT_stock_gdelt_final_train,329.67999317469736,364.15554491278095
AAPL_stock_gdelt_final_train,142.9900055200273,155.12657316229271
MSFT_stock_gdelt_final_train,225.94999670070865,236.1759343870881
AAPL_stock_gdelt_final_train,148.47999535293064,167.76247834838006
AAPL_stock_gdelt_final_train,122.54000102992686,129.77304918378078
MSFT_stock_gdelt_final_train,374.6900016682958,399.4951859182002
MSFT_stock_gdelt_final_train,416.42001057413296,459.01544790153645
AAPL_stock_gdelt_final_train,148.4700019695598,155.79651461784457
AAPL_stock_gdelt_final_train,147.07000782646782,159.13562691097928
MSFT_stock_gdelt_final_train,293.4700008341479,312.3960317023594
MSFT_stock_gdelt_final_train,247.4900071697748,264.52220003791723
AAPL_stock_gdelt_final_train,146.9499979424396,130.8022826389966
MSFT_stock_gdelt_final_train,249.00999287456307,276.4225142159849
MSFT_stock_gdelt_final_train,254.250000659933,279.1520453266349
MSFT_stock_gdelt_final_train,234.55000332146028,250.18227403130732
MSFT_stock_gdelt_final_train,264.4599902368382,277.6680646094574
AAPL_stock_gdelt_final_train,173.02999688796132,180.87719010688
MSFT_stock_gdelt_final_train,319.35998370802923,348.0758483176906
AAPL_stock_gdelt_final_train,145.02999923294936,168.0627092610005
MSFT_stock_gdelt_final_train,330.10998342403406,358.20286739852605
AAPL_stock_gdelt_final_train,191.2899937157548,206.24539273082388
MSFT_stock_gdelt_final_train,294.23000890420377,316.5691862913264
AAPL_stock_gdelt_final_train,149.44999765714425,158.2741509219853
MSFT_stock_gdelt_final_train,235.46000617638902,253.66353099962635
AAPL_stock_gdelt_final_train,127.83000149339324,136.17280041514098
AAPL_stock_gdelt_final_train,136.8699946200683,140.9861036307321
MSFT_stock_gdelt_final_train,340.6700058512252,356.7241976452861
AAPL_stock_gdelt_final_train,146.71000580977645,160.86225227047436
MSFT_stock_gdelt_final_train,221.38999963998185,226.76578701197786
AAPL_stock_gdelt_final_train,144.2899935522286,151.82885231089665
AAPL_stock_gdelt_final_train,167.4499985791371,173.693484416282
AAPL_stock_gdelt_final_train,135.2700052615908,150.00966964190022
MSFT_stock_gdelt_final_train,310.9800130623881,325.74228624773974
AAPL_stock_gdelt_final_train,194.50000195467192,208.5100069203456
AAPL_stock_gdelt_final_train,141.50999415858573,152.8473844915137
MSFT_stock_gdelt_final_train,425.23001712209594,455.06539945093033
AAPL_stock_gdelt_final_train,120.08999639891948,128.36063399430807
MSFT_stock_gdelt_final_train,256.0599969527994,277.2266915491601
AAPL_stock_gdelt_final_train,193.99000565224088,203.67140669090367
MSFT_stock_gdelt_final_train,409.44000393535686,449.4769262344308
AAPL_stock_gdelt_final_train,164.91999958212457,155.0016101654685
MSFT_stock_gdelt_final_train,333.55999472844275,361.609523584717
AAPL_stock_gdelt_final_train,171.96000547925289,187.9031614758198
AAPL_stock_gdelt_final_train,140.94000141733852,148.5232383660192
MSFT_stock_gdelt_final_train,252.99000490108028,287.71850841655765
AAPL_stock_gdelt_final_train,146.3600014280549,161.32010696317988
MSFT_stock_gdelt_final_train,414.10998474390004,451.52044515509994
AAPL_stock_gdelt_final_train,220.85000932156046,237.39121223515522
AAPL_stock_gdelt_final_train,124.84999838116693,133.94347237124197
MSFT_stock_gdelt_final_train,422.92000650952474,461.30114069069174
MSFT_stock_gdelt_final_train,243.02999965753497,257.82273099280343
AAPL_stock_gdelt_final_train,148.71000685701986,180.58267334327059
AAPL_stock_gdelt_final_train,163.75999332009678,131.26240555975076
MSFT_stock_gdelt_final_train,438.69000847111244,459.820979606604
MSFT_stock_gdelt_final_train,232.38000470767884,245.3525458189415
MSFT_stock_gdelt_final_train,401.7000120530175,441.1377237045163
MSFT_stock_gdelt_final_train,452.8500122588849,463.13054711107185
MSFT_stock_gdelt_final_train,402.1799923210784,436.31415103631304
MSFT_stock_gdelt_final_train,231.85000588777802,250.77860854081882
AAPL_stock_gdelt_final_train,180.5700078299493,190.64972842098933
MSFT_stock_gdelt_final_train,318.9599950787579,333.95047992797487
AAPL_stock_gdelt_final_train,151.49000625066273,160.6442472818666
MSFT_stock_gdelt_final_train,321.8800056610581,340.8258803601421
MSFT_stock_gdelt_final_train,228.99000615443947,247.795866952526
MSFT_stock_gdelt_final_train,324.89999628080665,359.6990222450732
AAPL_stock_gdelt_final_train,172.25999405073222,181.37905735208705
MSFT_stock_gdelt_final_train,260.79000763238133,273.0405905344915
AAPL_stock_gdelt_final_train,145.85000512562385,154.612597363229
AAPL_stock_gdelt_final_train,132.3000029730335,140.10859061043635
AAPL_stock_gdelt_final_train,149.99000599668003,148.31053086972375
MSFT_stock_gdelt_final_train,407.5400027822944,446.30486552119334
MSFT_stock_gdelt_final_train,280.7200047099705,297.42641787618055
AAPL_stock_gdelt_final_train,157.9600087775464,172.68043892413124
MSFT_stock_gdelt_final_train,249.72999751639327,264.2205859827837
MSFT_stock_gdelt_final_train,308.97000343280894,334.5817541887773
MSFT_stock_gdelt_final_train,258.5199890347895,278.8663793809756
MSFT_stock_gdelt_final_train,400.95999238162045,429.69425514429173
AAPL_stock_gdelt_final_train,130.46000660129644,140.28882864542442
MSFT_stock_gdelt_final_train,283.9999966889009,308.90794580834705
AAPL_stock_gdelt_final_train,133.49999977494048,142.51308878335533
MSFT_stock_gdelt_final_train,292.8500028606741,310.99571768927495
AAPL_stock_gdelt_final_train,175.42999474337427,184.04373850116124
MSFT_stock_gdelt_final_train,239.50999471808154,255.10818547452436
AAPL_stock_gdelt_final_train,226.39999559328,242.8866589953321
MSFT_stock_gdelt_final_train,292.7099927640921,314.6154211394351
AAPL_stock_gdelt_final_train,148.69000308388235,162.37276885450075
AAPL_stock_gdelt_final_train,149.25999369933007,160.4563436139419
AAPL_stock_gdelt_final_train,248.1300029431897,257.0451978225005
MSFT_stock_gdelt_final_train,255.58999566640617,276.3725394149224
MSFT_stock_gdelt_final_train,374.5799931917791,400.4279524928425
AAPL_stock_gdelt_final_train,178.85000646164409,200.83204434669065
MSFT_stock_gdelt_final_train,323.700015175331,349.99984772327304
MSFT_stock_gdelt_final_train,289.6700137456847,308.22686414076094
MSFT_stock_gdelt_final_train,266.20999089840467,282.5824106297733
MSFT_stock_gdelt_final_train,297.24999952395234,320.5220043563641
AAPL_stock_gdelt_final_train,172.88000472802113,189.0711692471026
AAPL_stock_gdelt_final_train,141.1100016020152,151.89188226557545
AAPL_stock_gdelt_final_train,193.1300007164893,209.28457172326583
MSFT_stock_gdelt_final_train,239.82000702027244,258.68662243053683
AAPL_stock_gdelt_final_train,161.02000359852846,169.80702127219632
MSFT_stock_gdelt_final_train,236.14999398049213,251.71067510302237
MSFT_stock_gdelt_final_train,240.97999611076875,258.6325731005509
AAPL_stock_gdelt_final_train,247.960007010112,256.8332471108211
AAPL_stock_gdelt_final_train,224.72000177124983,238.54653323512193
MSFT_stock_gdelt_final_train,338.10998427438614,363.15881850596276
AAPL_stock_gdelt_final_train,172.00000027073102,158.47852528430633
MSFT_stock_gdelt_final_train,335.92001057739986,366.09284455469975
AAPL_stock_gdelt_final_train,178.3900004598615,187.93588178146618
AAPL_stock_gdelt_final_train,230.53999008693773,245.12403744187426
